###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57757.591989 -23.170  8.857    -2   17 c  0   1.21 170.42082  20.17479  6048.48  9355.77 3.42 3.23 -28.7 -0.414 19.80 21.79 02a57757o0714c
57757.602040  21.115  1.347    13   18 c  0   1.41 170.42082  20.17479  5999.42  9276.37 3.37 3.10 -25.2 -0.416 19.81 21.79 02a57757o0728c
57757.618956 -21.276  1.619   -11   18 c  0   1.12 170.42082  20.17479  5975.41  9396.65 3.39 3.10 -21.9 -0.416 19.82 21.82 02a57757o0752c
57757.634980  19.451  0.324    60   20 c  0   0.81 170.42082  20.17479  4491.14  1112.68 3.81 3.69 -78.7 -0.410 19.81 21.81 02a57757o0775c
57761.551177  22.487  6.615     4   24 o  0   0.72 170.42082  20.17479  7496.68  8081.21 3.32 3.01 -56.0 -0.412 19.45 21.08 02a57761o0607o
57761.562569  20.770  1.297    18   23 o  0   0.85 170.42082  20.17479  7510.84  8125.48 3.31 2.99 -51.5 -0.409 19.56 21.30 02a57761o0623o
57761.573295  20.182  0.619    31   19 o  0   1.04 170.42082  20.17479  7462.07  8047.68 3.26 2.94 -52.7 -0.410 19.60 21.36 02a57761o0641o
57761.585062  20.667  1.000    20   20 o  0   1.38 170.42082  20.17479  7440.47  8164.99 3.26 2.96 -52.3 -0.412 19.56 21.28 02a57761o0660o
57761.599759  23.134 12.143     2   25 o  0   0.75 170.42082  20.17479  7476.76  8109.02 3.33 3.08 -56.1 -0.401 19.52 21.24 02a57761o0682o
57765.484745 -18.197  0.354  -191   68 o  0   0.78 170.42082  20.17479  7943.40  1320.68 3.57 3.38  81.5 -0.469 18.26 18.76 02a57765o0552o
57765.509100  20.696  2.414    19   46 o  0   1.33 170.42082  20.17479  7963.24  1363.38 3.59 3.35  86.0 -0.455 18.32 18.87 02a57765o0594o
57765.513873  20.082  1.430    34   48 o  0   1.04 170.42082  20.17479  7888.08  1286.46 3.60 3.39  86.0 -0.454 18.33 18.88 02a57765o0603o
57765.532572 -20.319  1.911   -27   52 o  0   0.93 170.42082  20.17479  7870.02  1405.56 3.68 3.44  86.3 -0.455 18.31 18.91 02a57765o0632o
57765.557058  19.878  1.183    41   48 o  0   0.78 170.42082  20.17479  7907.45  1349.47 3.57 3.31  86.1 -0.459 18.39 18.99 02a57765o0672o
57769.563390 -21.049  3.959   -14   55 o  0   1.24 170.42082  20.17479  5831.49  9847.82 3.37 3.02  -5.7 -0.453 18.41 19.13 02a57769o0585o
57769.575001  21.312  4.074    11   44 o  0   1.04 170.42082  20.17479  4655.75   562.99 4.20 3.64  -5.5 -0.425 18.32 19.12 02a57769o0604o
57769.583853  14.548  0.316  5503 1739 o  0   0.24 170.42082  20.17479  5469.37 10453.60 3.87 3.10  -1.1 -0.337 18.03 18.49 02a57769o0619o
57769.588730  14.520  0.611  5651 3451 o  0   0.22 170.42082  20.17479  5059.65    33.56 3.89 3.62  -9.0 -0.419 18.01 18.48 02a57769o0628o
57773.588132 -20.608  1.054   -21   22 o  0   1.26 170.42082  20.17479  3691.18  1932.26 3.74 3.62 -80.7 -0.426 19.21 20.69 02a57773o0017o
57773.602372 -19.671  0.562   -49   28 o  0   1.03 170.42082  20.17479  3670.55  1891.88 3.83 3.67 -84.4 -0.415 19.18 20.68 02a57773o0041o
57773.616791  19.859  0.606    41   25 o  0   1.02 170.42082  20.17479  3725.21  1973.60 3.85 3.74 -89.2 -0.406 19.15 20.64 02a57773o0066o
57773.628217  19.791  0.595    44   26 o  0   1.06 170.42082  20.17479  3745.17  1853.83 3.89 3.76 -88.0 -0.403 19.10 20.61 02a57773o0085o
57773.635819 -20.175  0.840   -31   26 o  0   1.06 170.42082  20.17479  3710.33  1914.43 3.90 3.80 -82.4 -0.409 19.02 20.54 02a57773o0099o
57777.543483 -21.532  1.741    -9   15 c  0   1.23 170.42082  20.17479  7930.38   952.39 3.79 3.72  64.6 -0.419 19.85 21.92 02a57777o0649c
57777.547999 -20.215  0.567   -30   17 c  0   1.03 170.42082  20.17479  7969.35   989.34 3.79 3.73  66.1 -0.418 19.85 21.93 02a57777o0658c
57777.571149 -20.309  0.667   -27   18 c  0   1.00 170.42082  20.17479  7898.68   916.30 3.95 3.86  77.8 -0.409 19.81 21.95 02a57777o0698c
57777.586612  20.313  0.612    27   17 c  0   1.29 170.42082  20.17479  2619.95  9424.93 3.81 3.59  18.1 -0.405 19.85 21.93 02a57777o0725c
57777.598455  21.457  1.964    10   19 c  0   1.09 170.42082  20.17479  2579.75  9483.26 3.94 3.76  17.9 -0.412 19.81 21.91 02a57777o0744c
57781.526473 -21.122  1.300   -13   17 c  0   1.14 170.42082  20.17479  7606.57   677.16 3.78 3.65 -72.3 -0.426 19.86 21.91 02a57781o0552c
57781.550370 -20.406  0.633   -25   16 c  0   0.99 170.42082  20.17479  7625.09   719.00 3.76 3.60 -79.0 -0.422 19.88 21.92 02a57781o0594c
57781.565720  19.866  0.474    41   20 c  0   1.20 170.42082  20.17479  2946.38  9810.40 3.47 3.05  -4.1 -0.452 19.86 21.89 02a57781o0622c
57781.573597  20.256  0.529    29   15 c  0   1.76 170.42082  20.17479  2965.76  9690.76 3.48 3.03  -4.5 -0.469 19.85 21.88 02a57781o0636c
57781.588480  20.590  0.766    21   16 c  0   1.42 170.42082  20.17479  2930.73  9752.58 3.49 3.06  -5.1 -0.452 19.86 21.88 02a57781o0661c
57789.485325 -20.702  1.315   -19   25 o  0   0.91 170.42082  20.17479  5575.13  1543.37 3.79 3.55  -5.3 -0.430 19.19 20.68 02a57789o0496o
57789.491559  22.457  6.700     4   25 o  0   0.88 170.42082  20.17479  5591.91  1582.74 4.10 3.61   1.6 -0.408 19.18 20.76 02a57789o0506o
57789.509731  19.964  0.644    38   24 o  0   1.03 170.42082  20.17479  5536.04  1508.50 4.47 3.74   3.7 -0.384 19.31 21.15 02a57789o0534o
57789.517127 -21.199  1.939   -12   23 o  0   0.82 170.42082  20.17479  5519.05  1626.46 3.88 3.64  -3.3 -0.413 19.43 21.20 02a57789o0547o
57789.542079 -23.513 15.000    -1   21 o  0   1.19 170.42082  20.17479  4940.90  8879.59 3.30 3.03 -11.4 -0.433 19.53 21.23 02a57789o0588o
57793.437895  20.458  2.192    24   52 o  0   1.28 170.42082  20.17479  8293.95  9585.00 3.42 3.13 -73.1 -0.461 18.49 19.17 02a57793o0385o
57793.449349  18.601  0.435   132   57 o  0   0.98 170.42082  20.17479  8311.71  9628.33 3.50 3.19 -72.3 -0.440 18.45 19.15 02a57793o0403o
57793.459736 -20.083  1.718   -34   58 o  0   1.04 170.42082  20.17479  8259.34  9551.46 3.41 3.20 -70.2 -0.451 18.48 19.18 02a57793o0423o
57793.474715 -19.938  1.199   -38   46 o  0   1.50 170.42082  20.17479  8237.34  9670.61 3.32 3.02 -62.2 -0.457 18.52 19.21 02a57793o0448o
57793.482048  19.972  1.485    37   55 o  0   0.95 170.42082  20.17479  8273.09  9613.96 3.31 3.06 -63.0 -0.449 18.52 19.22 02a57793o0461o
57797.491869 -18.635  0.589  -128   75 o  0   1.00 170.42082  20.17479  5861.55  9281.18 3.25 2.86 -22.0 -0.483 18.26 18.73 02a57797o0396o
57797.499914  19.904  1.440    40   57 o  0   0.99 170.42082  20.17479  4617.85  1126.44 3.67 3.51 -68.1 -0.460 18.28 18.72 02a57797o0411o
57797.504160 -19.203  1.689   -76  128 o  0   0.83 170.42082  20.17479  8372.32  9741.41 3.43 3.27  61.4 -0.772 18.12 19.02 01a57797o0536o
57797.513103 -17.658  0.398  -314  125 o  0   1.13 170.42082  20.17479  8393.82  9781.21 3.65 3.43  79.0 -0.716 18.06 19.03 01a57797o0551o
57797.521320  25.008 154.000     0   56 o  0   0.73 170.42082  20.17479  4670.14  1207.83 3.66 3.52 -71.9 -0.449 18.28 18.78 02a57797o0450o
57797.523261 -19.298  1.800   -69  125 o  0   1.17 170.42082  20.17479  8337.40  9704.15 4.35 3.96  87.5 -0.653 17.92 19.04 01a57797o0568o
57797.532814  18.481  0.368   147   54 o  0   0.96 170.42082  20.17479  4690.18  1093.22 3.71 3.56 -71.2 -0.441 18.25 18.76 02a57797o0468o
57797.543282  20.962  3.949    15   59 o  0   0.92 170.42082  20.17479  4654.61  1150.91 3.85 3.64 -11.0 -0.429 18.21 18.77 02a57797o0487o
57797.547819  19.506  2.181    57  125 o  0   0.97 170.42082  20.17479  8322.61  9822.36 3.66 3.38  79.5 -0.742 18.07 19.03 01a57797o0608o
57797.559947 -18.487  0.848  -146  124 o  0   0.98 170.42082  20.17479  8360.36  9763.22 3.83 3.54  81.7 -0.721 18.04 19.04 01a57797o0628o
57799.544457 -19.015  0.832   -90   75 o  0   1.06 170.42082  20.17479  7628.18   447.97 3.63 3.20  19.2 -0.688 18.71 20.19 01a57799o0581o
57799.546595 -21.007  5.053   -14   72 o  0   1.05 170.42082  20.17479  8669.34 10283.12 3.84 3.14  83.5 -0.666 18.73 20.22 01a57799o0585o
57799.560449 -24.233 105.000    -1   77 o  0   0.88 170.42082  20.17479  8690.10 10324.19 3.66 3.22  80.9 -0.666 18.75 20.22 01a57799o0611o
57799.561538 -18.670  0.471  -124   58 o  0   1.80 170.42082  20.17479  7648.70   486.87 3.65 3.24  16.6 -0.687 18.68 20.16 01a57799o0613o
57799.566769 -19.400  1.080   -63   68 o  0   1.02 170.42082  20.17479  8635.63 10246.20 3.50 3.19  78.5 -0.719 18.71 20.14 01a57799o0622o
57799.583162 -18.088  0.286  -211   60 o  0   1.45 170.42082  20.17479  7595.58   410.81 3.39 3.09  11.3 -0.675 18.66 20.02 01a57799o0653o
57799.588416 -18.199  0.341  -191   65 o  0   1.17 170.42082  20.17479  7559.57   529.23 3.50 3.17  14.1 -0.672 18.63 19.99 01a57799o0662o
57799.590021 -18.233  0.343  -185   63 o  0   1.56 170.42082  20.17479  8616.63 10364.61 3.63 3.28  87.1 -0.698 18.60 20.02 01a57799o0665o
57801.481349 -21.011  1.812   -14   26 o  0   1.04 170.42082  20.17479  6135.26  8655.79 3.29 3.17 -45.7 -0.443 19.24 20.64 02a57801o0481o
57801.494545 -20.438  0.875   -24   21 o  0   1.47 170.42082  20.17479  4319.05  1756.80 3.58 3.53 -73.0 -0.438 19.22 20.63 02a57801o0505o
57801.517317 -22.292  5.462    -4   24 o  0   1.04 170.42082  20.17479  4389.39  1835.82 3.57 3.52 -63.8 -0.438 19.23 20.63 02a57801o0547o
57801.529152 -20.425  0.986   -24   24 o  0   0.99 170.42082  20.17479  4406.61  1717.68 3.59 3.53 -60.4 -0.433 19.23 20.63 02a57801o0569o
57801.533451 -19.381  1.103   -64   71 o  0   0.94 170.42082  20.17479  5248.61  1142.38 3.87 3.67  12.0 -0.659 18.74 20.41 01a57801o0540o
57801.541658  20.315  0.914    27   25 o  0   0.81 170.42082  20.17479  4373.78  1776.83 3.57 3.50 -73.1 -0.437 19.22 20.60 02a57801o0590o
57801.554362 -18.786  0.590  -111   66 o  0   1.18 170.42082  20.17479  5213.41  1103.93 3.87 3.67   7.0 -0.671 18.70 20.34 01a57801o0579o
57801.577163 -19.287  0.781   -70   55 o  0   1.53 170.42082  20.17479  5196.68  1221.54 3.85 3.69  14.3 -0.674 18.69 20.32 01a57801o0622o
57802.533246 -19.113  0.909   -82   75 o  0   1.05 170.42082  20.17479  5249.75  1143.40 4.11 3.29  79.0 -0.570 18.25 20.09 01a57802o0541o
57802.542200 -19.933  1.610   -39   62 o  0   0.98 170.42082  20.17479  5268.49  1181.90 4.02 3.77  13.1 -0.632 18.61 20.28 01a57802o0557o
57802.554429 -20.171  1.938   -31   60 o  0   1.17 170.42082  20.17479  5214.67  1104.89 4.14 3.92  20.5 -0.633 18.57 20.24 01a57802o0580o
57802.577179 -18.343  0.367  -167   61 o  0   1.18 170.42082  20.17479  5197.98  1222.42 4.26 3.98  20.7 -0.614 18.55 20.23 01a57802o0622o
57803.510295 -19.300  0.733   -69   51 o  0   1.16 170.42082  20.17479  7208.17  8434.44 3.86 3.58 -83.7 -0.596 18.88 20.79 01a57803o0390o
57803.531969 -18.686  0.344  -122   42 o  0   1.90 170.42082  20.17479  7229.42  8473.10 3.90 3.74 -85.4 -0.608 18.84 20.78 01a57803o0430o
57803.549028 -18.822  0.437  -108   47 o  0   1.43 170.42082  20.17479  7158.25  8514.41 3.76 3.58 -80.9 -0.617 18.86 20.71 01a57803o0462o
57805.490411  20.672  0.895    20   18 c  0   1.02 170.42082  20.17479  2308.51  2264.05 3.93 3.78  83.4 -0.382 19.73 21.72 02a57805o0497c
57805.499383  21.311  1.677    11   18 c  0   0.83 170.42082  20.17479  2271.66  2227.00 3.97 3.83  78.2 -0.377 19.71 21.71 02a57805o0512c
57805.513407 -18.434  0.314  -154   48 o  0   1.57 170.42082  20.17479  9047.54  8984.76 3.96 3.39 -88.3 -0.618 18.87 20.78 01a57805o0529o
57805.525411 -18.890  0.538  -101   54 o  0   1.42 170.42082  20.17479  9068.03  9023.55 4.05 3.45 -87.3 -0.610 18.84 20.76 01a57805o0549o
57807.506607 -18.750  0.355  -115   41 o  0   1.52 170.42082  20.17479  6938.09  9413.64 3.83 3.60 -68.1 -0.584 19.03 21.09 01a57807o0459o
57807.518461 -18.431  0.289  -154   44 o  0   1.15 170.42082  20.17479  6958.10  9452.64 3.79 3.54 -62.8 -0.590 19.06 21.11 01a57807o0479o
57807.524026 -18.802  0.359  -110   39 o  0   1.91 170.42082  20.17479  6900.38  9374.39 3.75 3.54 -58.7 -0.581 19.08 21.14 01a57807o0487o
57807.541561 -18.744  0.363  -115   42 o  0   1.38 170.42082  20.17479  6884.54  9493.68 3.95 3.78 -67.1 -0.591 19.03 21.16 01a57807o0517o
57809.492414  19.503  0.442    57   25 c  0   1.34 170.42082  20.17479  3414.06  9809.83 3.74 3.43  10.1 -0.390 19.25 21.21 02a57809o0496c
57809.496433 -21.420  2.636   -10   26 c  0   1.21 170.42082  20.17479  3398.79  9776.87 3.75 3.45  10.7 -0.393 19.32 21.27 02a57809o0504c
57809.501254  18.132  1.167   203  237 o  0   0.78 170.42082  20.17479  9583.19  8051.16 3.74 3.18  89.9 -0.637 17.06 18.95 01a57809o0499o
57809.514395  20.747  2.167    18   40 c  0   0.86 170.42082  20.17479  3450.08  9849.97 3.74 3.45   7.0 -0.387 18.95 20.86 02a57809o0534c
57809.536043 -20.833  1.286   -17   22 c  0   1.05 170.42082  20.17479  3469.92  9732.61 3.62 3.29   2.6 -0.403 19.60 21.56 02a57809o0573c
57809.545189  21.187  2.455    12   30 c  0   0.98 170.42082  20.17479  3436.82  9793.41 3.82 3.49  10.5 -0.387 19.04 20.94 02a57809o0588c
57811.534112 -19.145  0.585   -80   47 o  0   1.50 170.42082  20.17479  6748.04  9531.85 3.98 3.71 -69.9 -0.596 18.90 20.92 01a57811o0023o
57817.391979 -19.990  0.546   -37   20 c  0   1.16 170.42082  20.17479  6522.26  1083.18 3.87 3.74  10.5 -0.437 19.30 21.01 02a57817o0247c
57817.407184  20.874  1.159    16   19 c  0   1.18 170.42082  20.17479  6535.79  1119.55 3.80 3.73  28.2 -0.435 19.34 21.09 02a57817o0275c
57817.415888 -20.906  1.262   -16   20 c  0   1.14 170.42082  20.17479  6481.85  1040.53 3.83 3.73   4.0 -0.434 19.37 21.13 02a57817o0289c
57817.437714  22.722  6.375     3   19 c  0   1.16 170.42082  20.17479  6461.67  1163.75 3.86 3.73  16.4 -0.423 19.48 21.33 02a57817o0328c
57817.448526  21.238  1.455    12   17 c  0   1.24 170.42082  20.17479  3985.47  9343.58 3.74 3.69  23.0 -0.428 19.61 21.57 02a57817o0347c
57817.466623  20.633  1.583    20   32 o  0   0.73 170.42082  20.17479  7472.74  8813.66 3.55 3.38 -23.6 -0.480 19.11 21.22 01a57817o0440o
57817.479161 -20.584  1.263   -21   27 o  0   1.23 170.42082  20.17479  7492.68  8851.36 3.51 3.37 -15.7 -0.484 19.12 21.24 01a57817o0461o
57817.491824  21.653  3.857     8   30 o  0   0.83 170.42082  20.17479  7437.49  8776.83 3.53 3.43 -13.5 -0.476 19.12 21.24 01a57817o0482o
57819.466042  21.340  3.111    11   33 o  0   1.27 170.42082  20.17479  6016.68  8799.07 3.63 3.50 -11.2 -0.480 18.73 20.43 01a57819o0473o
57819.478163 -23.758 34.500    -1   39 o  0   0.72 170.42082  20.17479  6054.62  8837.91 3.63 3.46 -40.3 -0.470 18.77 20.49 01a57819o0495o
57819.489922 -19.935  0.861   -39   33 o  0   1.11 170.42082  20.17479  5981.51  8762.11 3.45 3.33 -22.1 -0.487 18.82 20.52 01a57819o0516o
57819.502677  21.952  4.909     6   30 o  0   1.11 170.42082  20.17479  5964.90  8878.62 3.51 3.37 -24.3 -0.478 18.84 20.56 01a57819o0539o
57827.462450 -19.388  0.735   -64   47 o  0   1.11 170.42082  20.17479  8337.70  9852.48 3.54 3.19 -87.2 -0.505 18.39 19.77 01a57827o0461o
57827.469466  18.566  0.430   136   58 o  0   0.90 170.42082  20.17479  7321.98    56.45 3.94 3.34 -57.3 -0.461 18.49 19.78 01a57827o0474o
57827.470441 -21.844  7.273    -7   48 o  0   0.72 170.42082  20.17479  8357.46  9891.37 3.31 3.13  77.3 -0.523 18.36 19.63 01a57827o0476o
57827.484340  21.214  3.636    12   43 o  0   0.98 170.42082  20.17479  8300.93  9814.96 3.46 3.25 -86.9 -0.505 18.47 19.78 01a57827o0503o
57827.504163 -23.312 26.333    -2   45 o  0   0.99 170.42082  20.17479  8265.12  9934.59 3.52 3.40  73.2 -0.493 18.38 19.65 01a57827o0541o
57827.505629  18.895  0.497   100   50 o  0   1.09 170.42082  20.17479  7249.65    98.42 4.08 3.33 -50.9 -0.464 18.40 19.65 01a57827o0544o
57829.436460 -21.613  3.320    -8   27 o  0   1.33 170.42082  20.17479  3983.52  9151.81 3.41 3.14   6.9 -0.423 18.46 19.56 02a57829o0399o
57829.438993 -20.610  1.281   -21   26 o  0   1.28 170.42082  20.17479  3967.19  9115.46 3.38 3.09   2.1 -0.424 18.47 19.56 02a57829o0404o
57829.442562  19.339  0.504    67   34 o  0   0.80 170.42082  20.17479  7725.55 10353.35 3.48 3.27  77.3 -0.499 18.80 20.44 01a57829o0403o
57829.448143 -20.524  1.622   -22   36 o  0   0.90 170.42082  20.17479  6704.65   522.11 3.89 3.41 -57.9 -0.459 18.81 20.40 01a57829o0413o
57829.460616  19.039  0.426    88   38 o  0   0.84 170.42082  20.17479  6724.01   561.16 3.92 3.47 -59.3 -0.459 18.68 20.37 01a57829o0433o
57829.462936  21.277  2.444    11   27 o  0   1.06 170.42082  20.17479  4020.72  9188.90 3.29 2.93  -9.5 -0.450 18.47 19.57 02a57829o0445o
57829.467559 -18.884  0.318  -102   32 o  0   1.32 170.42082  20.17479  7688.93 10316.50 3.47 3.38  68.2 -0.511 18.75 20.41 01a57829o0445o
57829.478794 -20.610  1.250   -21   26 o  0   1.04 170.42082  20.17479  4057.57  9073.91 3.33 3.13   0.3 -0.416 18.46 19.53 02a57829o0472o
57829.486469 -19.863  0.716   -41   30 o  0   1.24 170.42082  20.17479  7674.82 10435.56 3.35 3.23  73.5 -0.518 18.80 20.40 01a57829o0479o
57829.488026 -20.027  0.983   -35   35 o  0   0.91 170.42082  20.17479  6652.84   601.88 3.99 3.32 -56.7 -0.469 18.77 20.37 01a57829o0482o
57829.488363 -23.078 12.571    -2   27 o  0   1.07 170.42082  20.17479  4001.73  9129.26 3.24 2.94  -8.6 -0.446 18.45 19.50 02a57829o0488o
57831.454833 -20.402  1.275   -25   32 o  0   0.78 170.42082  20.17479  5156.62   667.60 3.64 3.27 -81.1 -0.460 18.96 20.80 01a57831o0432o
57831.456830 -19.867  0.711   -41   29 o  0   1.16 170.42082  20.17479  6123.45 10498.98 3.30 3.11  59.1 -0.507 19.04 20.84 01a57831o0436o
57831.467948 -21.432  2.706   -10   26 o  0   1.20 170.42082  20.17479  5140.71   785.15 3.78 3.26 -75.4 -0.457 19.02 20.78 01a57831o0455o
57833.432952 -20.990  1.609   -15   24 c  0   1.00 170.42082  20.17479  3525.88  8900.21 3.55 3.14  -7.0 -0.433 19.07 20.93 02a57833o0382c
57833.452998 -20.241  0.782   -29   23 c  0   1.00 170.42082  20.17479  3506.83  8858.75 3.58 3.28  -1.7 -0.410 19.04 20.90 02a57833o0414c
57833.476179  19.711  0.444    47   21 c  0   1.42 170.42082  20.17479  3561.94  8936.11 3.40 3.13  -5.9 -0.427 19.05 20.85 02a57833o0453c
57833.483796  22.210  5.000     5   24 c  0   1.13 170.42082  20.17479  3582.73  8824.54 3.43 3.16  -8.4 -0.425 19.01 20.78 02a57833o0466c
57833.497869  20.784  1.489    18   26 c  0   1.05 170.42082  20.17479  3545.22  8877.00 4.03 3.39   4.4 -0.400 18.81 20.55 02a57833o0489c
57835.427170 -20.313  1.000   -27   27 o  0   0.90 170.42082  20.17479  7014.04 10407.09 3.34 3.07  76.5 -0.511 19.25 21.20 01a57835o0286o
57835.428982  20.752  1.833    18   33 o  0   0.63 170.42082  20.17479  6011.85   576.28 3.76 3.51 -66.2 -0.459 19.20 21.20 01a57835o0289o
57835.439852  22.694  8.500     3   26 o  0   1.30 170.42082  20.17479  7035.25 10445.97 3.35 3.14  74.2 -0.510 19.22 21.19 01a57835o0306o
57835.441402 -21.401  2.929   -10   29 o  0   1.06 170.42082  20.17479  6032.28   614.82 3.86 3.50 -67.5 -0.451 19.08 21.12 01a57835o0309o
57835.452311  21.198  2.458    12   30 o  0   0.86 170.42082  20.17479  6979.01 10369.45 3.34 3.14  75.6 -0.518 19.24 21.22 01a57835o0328o
57835.454254 -19.823  0.634   -43   27 o  0   1.00 170.42082  20.17479  5976.97   538.42 3.85 3.38 -67.1 -0.461 19.20 21.19 01a57835o0331o
57835.464888 -22.198  6.444    -5   31 o  0   1.22 170.42082  20.17479  6963.53 10487.81 3.40 3.24  72.7 -0.525 19.17 21.13 01a57835o0349o
57835.466907 -19.988  0.844   -37   31 o  0   0.90 170.42082  20.17479  5961.51   656.44 3.74 3.29 -67.3 -0.467 19.18 21.12 01a57835o0352o
57837.430665 -22.127  4.800    -5   25 c  0   0.76 170.42082  20.17479  1915.65   134.39 5.14 4.07  -5.5 -0.336 18.84 20.85 02a57837o0306c
57837.432247 -20.300  0.817   -28   22 c  0   1.42 170.42082  20.17479  2788.97  9996.28 5.07 3.58   2.2 -0.358 18.82 20.83 02a57837o0309c
57837.434927 -20.972  2.160   -15   32 c  0   0.91 170.42082  20.17479  2772.83  9958.02 6.20 3.72   0.1 -0.360 18.69 20.84 02a57837o0314c
57837.439828 -23.800 22.500    -1   25 c  0   0.85 170.42082  20.17479  1897.83    95.78 5.47 4.11  -4.2 -0.318 18.81 20.89 02a57837o0322c
57837.458406  21.411  2.526    10   25 c  0   1.09 170.42082  20.17479  2826.12 10038.24 4.74 3.77   4.4 -0.384 18.76 20.94 02a57837o0355c
57837.461553 -20.054  0.588   -34   20 c  0   1.04 170.42082  20.17479  1953.84   176.75 4.03 3.99 -56.9 -0.374 18.98 20.85 02a57837o0360c
57837.473250 -20.159  0.987   -31   31 c  0   0.78 170.42082  20.17479  1973.28    55.22 3.94 3.85 -74.1 -0.394 19.00 20.85 02a57837o0379c
57837.474803  19.788  0.500    44   22 c  0   1.26 170.42082  20.17479  2843.26  9915.66 3.68 3.35   9.8 -0.410 19.00 20.83 02a57837o0382c
57837.484028 -20.160  0.663   -31   21 c  0   0.93 170.42082  20.17479  1938.62   117.14 3.89 3.76 -69.7 -0.407 19.03 20.85 02a57837o0398c
57837.498512  19.210  0.321    75   24 c  0   1.18 170.42082  20.17479  2809.23  9973.87 3.64 3.24   8.4 -0.418 19.00 20.83 02a57837o0422c
57839.413481  20.136  0.774    32   25 o  0   1.44 170.42082  20.17479  6905.70  8298.70 3.36 3.24  13.2 -0.495 19.10 21.02 01a57839o0256o
57839.426873  20.381  1.639    26   42 o  0   0.79 170.42082  20.17479  6925.30  8337.36 3.37 3.16 -66.7 -0.521 18.90 20.96 01a57839o0277o
57840.410917  21.131  2.941    13   38 o  0   0.64 170.42082  20.17479  7295.80   930.10 4.18 3.99  20.2 -0.423 19.06 21.07 01a57840o0342o
57840.423666 -20.329  1.243   -27   33 o  0   0.86 170.42082  20.17479  7314.70   968.99 4.04 3.95  22.1 -0.431 19.08 21.12 01a57840o0363o
57840.435968 -20.006  0.960   -36   35 o  0   0.74 170.42082  20.17479  7259.20   892.23 3.99 3.94 -53.6 -0.436 19.06 21.09 01a57840o0384o
57841.409174  21.151  1.708    13   22 c  0   1.01 170.42082  20.17479  1886.15  1491.23 5.13 4.16   0.8 -0.337 18.81 20.86 02a57841o0342c
57841.436252  19.852  0.462    42   19 c  0   1.02 170.42082  20.17479  1871.29  1451.48 3.94 3.86  88.0 -0.389 19.00 20.86 02a57841o0391c
57841.444894 -22.224  4.083    -5   19 c  0   1.11 170.42082  20.17479  1926.46  1527.75 3.98 3.77  84.8 -0.400 19.00 20.84 02a57841o0407c
