###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58116.481757  21.217  1.554    12   18 o  0   1.09 136.46285  -8.58543  2902.80  9134.45 3.39 2.85 -84.7 -0.432 18.97 20.30 01a58116o0590o
58116.489896  23.881 19.250     1   20 o  0   0.98 136.46285  -8.58543  2958.37  9184.33 3.56 3.35 -70.3 -0.407 18.89 20.31 01a58116o0607o
58116.497953  20.796  1.065    17   19 o  0   0.94 136.46285  -8.58543  2975.89  9039.10 3.48 3.00 -82.1 -0.422 18.96 20.34 01a58116o0624o
58118.464994  20.691  1.005    19   19 o  0   0.77 136.46285  -8.58543  8782.60  4117.28 2.10 2.02  57.5 -0.478 18.96 19.48 02a58118o0330o
58118.473237 -23.483 12.933    -2   19 o  0   0.91 136.46285  -8.58543  8800.40  4157.76 2.10 2.01  69.8 -0.465 18.98 19.49 02a58118o0347o
58118.481396 -21.209  1.504   -12   18 o  0   0.98 136.46285  -8.58543  8740.90  4081.08 2.20 2.08  60.8 -0.459 18.98 19.51 02a58118o0364o
58118.489687  20.787  0.994    18   18 o  0   1.18 136.46285  -8.58543  8718.83  4198.81 2.13 2.04  64.7 -0.464 19.03 19.53 02a58118o0381o
58120.442501  19.381  1.155    64   74 o  0   0.90 136.46285  -8.58543  9712.41  8921.91 4.23 2.81 -84.3 -0.367 18.14 18.70 01a58120o0538o
58120.452199  19.698  1.648    48   79 o  0   1.13 136.46285  -8.58543  9688.36  8854.77 4.17 2.89 -84.5 -0.365 18.13 18.73 01a58120o0555o
58120.460912 -19.281  0.888   -70   62 o  0   1.23 136.46285  -8.58543  9742.14  8908.36 4.32 3.13 -85.4 -0.359 18.11 18.76 01a58120o0572o
58120.469328  20.264  2.400    28   68 o  0   1.13 136.46285  -8.58543  9755.66  8763.25 4.15 2.94 -83.9 -0.370 18.20 18.80 01a58120o0589o
58122.477299  24.230 51.600     1   38 o  0   1.25 136.46285  -8.58543  8552.58  1140.44 2.69 2.36  47.5 -0.431 18.07 18.41 02a58122o0602o
58122.485464  19.482  1.542    58   90 o  0   1.09 136.46285  -8.58543  8570.57  1184.10 2.73 2.42  52.7 -0.440 17.04 17.74 02a58122o0619o
58122.493634  16.196  0.570  1207  687 o  0   0.98 136.46285  -8.58543  8512.11  1107.29 9.04 7.03   9.2 -0.196 15.92 16.56 02a58122o0636o
58122.502418  17.506  0.933   361  337 o  0   1.11 136.46285  -8.58543  8489.09  1226.65 3.84 3.40  80.3 -0.454 16.00 16.51 02a58122o0653o
58124.476608  21.615  2.824     8   23 o  0   1.05 136.46285  -8.58543  3093.22  8820.25 3.52 3.20 -81.0 -0.406 18.83 20.02 01a58124o0589o
58124.484637 -21.693  2.667    -8   20 o  0   1.56 136.46285  -8.58543  3053.27  8751.49 3.49 3.08 -85.4 -0.415 18.82 20.00 01a58124o0606o
58124.492720 -20.005  0.639   -36   23 o  0   1.26 136.46285  -8.58543  3129.15  8799.79 3.68 3.50 -63.9 -0.394 18.72 20.02 01a58124o0623o
58124.500730 -19.976  0.599   -37   22 o  0   1.25 136.46285  -8.58543  3147.78  8652.98 3.55 3.10  88.4 -0.412 18.81 20.03 01a58124o0640o
58128.467295 -20.721  0.810   -19   15 o  0   1.11 136.46285  -8.58543  2477.97 10107.62 4.32 3.71 -81.1 -0.344 19.20 21.19 01a58128o0457o
58128.471160 -23.355  8.833    -2   15 o  0   0.96 136.46285  -8.58543  8293.95   402.87 3.91 3.25  88.0 -0.426 19.22 21.19 01a58128o0465o
58128.475333  21.206  1.581    12   19 o  0   0.83 136.46285  -8.58543  2456.95 10038.18 4.56 4.33 -75.9 -0.315 19.07 21.16 01a58128o0474o
58128.479151  20.944  1.000    15   15 o  0   1.18 136.46285  -8.58543  8273.34   334.16 4.11 3.42  88.0 -0.404 19.16 21.16 01a58128o0482o
58128.483419  22.555  4.800     4   17 o  0   1.10 136.46285  -8.58543  2513.75 10086.73 4.53 3.81 -83.8 -0.339 19.13 21.18 01a58128o0491o
58128.487146 -20.328  0.567   -27   15 o  0   0.96 136.46285  -8.58543  8329.58   381.81 4.07 3.42  86.8 -0.411 19.12 21.18 01a58128o0499o
58128.491427  20.727  0.909    19   17 o  0   1.19 136.46285  -8.58543  2532.55  9938.53 4.77 4.61 -10.5 -0.301 19.00 21.23 01a58128o0508o
58128.495157 -22.559  5.333    -3   18 o  0   0.85 136.46285  -8.58543  8348.17   232.58 4.32 4.24  34.0 -0.387 19.00 21.17 01a58128o0516o
58130.479783 -22.314  1.756    -4    8 o  0   1.49 136.46285  -8.58543  1220.70  3815.66 2.34 1.94  50.9 -0.465 19.78 21.36 02a58130o0588o
58130.487870  22.238  1.523     5    7 o  0   1.70 136.46285  -8.58543  1239.45  3857.68 2.33 1.95  54.0 -0.470 19.79 21.46 02a58130o0605o
58130.495996  23.614  9.222     1   12 o  0   1.02 136.46285  -8.58543  1180.86  3780.59 2.44 2.00  55.4 -0.465 19.47 21.08 02a58130o0622o
58132.530688 -20.499  0.604   -23   14 o  0   1.15 136.46285  -8.58543  8604.88   603.07 3.77 2.80  89.7 -0.460 19.30 21.35 01a58132o0640o
58132.536482 -23.241  7.667    -2   14 o  0   1.16 136.46285  -8.58543  2769.16 10342.22 4.31 3.48 -86.9 -0.355 19.30 21.40 01a58132o0652o
58132.540826 -22.063  2.217    -5   12 o  0   1.39 136.46285  -8.58543  8627.90   684.46 3.73 2.78  89.3 -0.461 19.36 21.44 01a58132o0661o
58132.546595 -23.657 12.250    -1   15 o  0   0.99 136.46285  -8.58543  2794.00 10421.85 4.34 3.54 -83.8 -0.353 19.36 21.49 01a58132o0673o
58132.550873  22.650  4.000     3   13 o  0   0.96 136.46285  -8.58543  8555.12   647.30 3.66 2.69  89.7 -0.466 19.39 21.46 01a58132o0682o
58132.556696 -21.823  2.136    -7   14 o  0   0.98 136.46285  -8.58543  2740.05 10384.91 4.28 3.51 -79.8 -0.355 19.33 21.50 01a58132o0694o
58132.561008  21.918  2.115     6   13 o  0   1.10 136.46285  -8.58543  8538.96   805.47 3.74 2.80  89.1 -0.460 19.35 21.55 01a58132o0703o
58134.548475  20.703  0.468    19    9 c  0   0.99 136.46285  -8.58543  1039.13  9093.43 2.62 2.42  19.8 -0.446 19.81 21.91 02a58134o0746c
58134.558473  22.624  2.750     3    9 c  0   0.87 136.46285  -8.58543  1023.19  9053.90 2.56 2.40  11.1 -0.449 19.83 21.89 02a58134o0767c
58134.568448  21.027  0.610    14    9 c  0   1.37 136.46285  -8.58543  1083.81  9131.02 2.57 2.36  14.4 -0.443 19.82 21.85 02a58134o0788c
58134.578527 -22.031  1.675    -6    9 c  0   0.80 136.46285  -8.58543  1106.79  9012.82 2.63 2.41  13.3 -0.437 19.77 21.78 02a58134o0809c
58136.523790 -21.160  0.962   -12   12 o  0   1.07 136.46285  -8.58543  7238.20  2040.88 3.71 3.02 -85.0 -0.414 19.33 21.39 01a58136o0697o
58136.533934  23.950 10.250     1   10 o  0   1.63 136.46285  -8.58543  7261.28  2121.42 3.75 2.95 -87.6 -0.419 19.38 21.53 01a58136o0718o
58136.544002 -21.433  1.325   -10   13 o  0   0.82 136.46285  -8.58543  7207.87  2084.29 3.78 2.97 -87.9 -0.418 19.33 21.59 01a58136o0739o
58136.554212 -20.838  0.680   -17   11 o  0   1.13 136.46285  -8.58543  7192.54  2241.76 3.61 2.84 -88.5 -0.430 19.42 21.57 01a58136o0760o
58140.493988  21.071  1.121    14   15 o  0   1.02 136.46285  -8.58543 10438.98  2564.14 5.42 3.58 -89.1 -0.382 19.30 21.81 01a58140o0294o
58140.503251  23.341 10.000     2   17 o  0   1.04 136.46285  -8.58543 10465.05  2642.45 5.45 3.61 -87.0 -0.386 19.31 21.87 01a58140o0313o
58140.505575  20.700  0.622    19   12 o  0   1.07 136.46285  -8.58543   685.41  2692.25 3.71 2.87  84.4 -0.425 19.39 21.88 01a58140o0318o
58140.512450 -20.300  0.522   -28   14 o  0   0.95 136.46285  -8.58543 10410.95  2601.23 5.31 3.67 -84.7 -0.381 19.31 21.91 01a58140o0332o
58140.514858 -21.371  0.975   -10   10 o  0   1.44 136.46285  -8.58543   709.98  2767.66 3.76 3.20  79.7 -0.402 19.33 21.92 01a58140o0337o
58148.455538  19.326  0.495    68   34 o  0   1.30 136.46285  -8.58543   901.96  1267.08 3.29 2.93  79.1 -0.447 18.27 19.09 01a58148o0519o
58148.464736 -22.430  9.056    -4   35 o  0   0.99 136.46285  -8.58543   926.13  1343.14 3.29 2.98  79.6 -0.447 18.21 19.09 01a58148o0537o
58148.473165 -19.814  0.704   -43   30 o  0   1.52 136.46285  -8.58543   870.38  1300.00 3.28 3.02  75.3 -0.444 18.25 19.08 01a58148o0554o
58148.478090 -20.261  0.977   -28   28 o  0   1.68 136.46285  -8.58543   856.92  1434.94 3.36 3.02  73.9 -0.435 18.24 19.08 01a58148o0563o
58152.501557  21.268  1.960    11   22 o  0   1.34 136.46285  -8.58543  7135.28  1756.81 3.50 2.96 -89.6 -0.418 18.63 19.77 01a58152o0426o
58152.510716  20.447  0.857    24   21 o  0   1.35 136.46285  -8.58543  7158.21  1832.47 3.36 2.89 -88.6 -0.428 18.65 19.76 01a58152o0445o
58152.519890 -20.762  1.129   -18   20 o  0   1.27 136.46285  -8.58543  7104.01  1791.67 3.42 2.82  90.0 -0.429 18.67 19.72 01a58152o0464o
58152.528995  21.344  2.167    10   23 o  0   1.05 136.46285  -8.58543  7088.05  1943.44 3.38 2.93 -89.2 -0.431 18.55 19.65 01a58152o0483o
58156.480990  21.753  2.882     7   21 o  0   1.05 136.46285  -8.58543  8496.69  1162.19 4.87 4.06 -85.3 -0.366 18.82 20.77 01a58156o0537o
58156.491208 -21.993  3.176    -6   18 o  0   1.25 136.46285  -8.58543  8520.25  1242.87 4.38 3.47 -89.4 -0.399 18.90 20.72 01a58156o0558o
58156.501232 -20.776  1.109   -18   20 o  0   1.01 136.46285  -8.58543  8466.33  1205.28 4.22 3.40 -87.9 -0.403 18.91 20.72 01a58156o0579o
58156.511520  21.203  1.600    12   19 o  0   0.82 136.46285  -8.58543  8450.34  1362.93 3.87 2.88 -88.2 -0.450 19.00 20.56 01a58156o0600o
58160.475289  23.225  5.750     2   11 o  0   1.64 136.46285  -8.58543  7005.46  3740.78 3.72 2.91 -87.6 -0.411 19.38 21.41 01a58160o0578o
58160.485418  23.229  6.750     2   12 o  0   1.08 136.46285  -8.58543  7028.40  3820.58 3.76 2.84 -88.1 -0.418 19.37 21.40 01a58160o0599o
58160.495508  22.971  4.727     2   11 o  0   1.35 136.46285  -8.58543  6974.23  3783.48 3.60 2.71 -88.2 -0.427 19.40 21.39 01a58160o0620o
58160.505770 -22.176  2.500    -5   12 o  0   1.03 136.46285  -8.58543  6959.10  3938.92 3.66 2.78 -87.5 -0.423 19.39 21.35 01a58160o0641o
58164.466959 -21.177  1.379   -12   17 o  0   1.03 136.46285  -8.58543  8119.96  3571.50 4.96 4.24   2.2 -0.339 19.03 21.33 01a58164o0559o
58164.477097 -23.580 13.000    -1   18 o  0   1.17 136.46285  -8.58543  8142.63  3651.02 4.88 4.24   6.7 -0.379 19.03 21.29 01a58164o0580o
58164.487195  20.365  0.609    26   16 o  0   1.01 136.46285  -8.58543  8088.46  3612.95 4.33 4.16  87.8 -0.369 19.09 21.29 01a58164o0601o
58164.497435 -21.219  1.405   -12   17 o  0   0.73 136.46285  -8.58543  8073.58  3768.77 4.12 3.49 -82.7 -0.409 19.20 21.23 01a58164o0622o
58180.425352 -22.398  8.385    -4   34 o  0   1.20 136.46285  -8.58543 10367.00  1241.56 4.13 3.03 -84.4 -0.443 18.42 19.36 01a58180o0315o
58180.433411 -17.902  0.407  -251  102 o  0   0.62 136.46285  -8.58543 10389.38  1313.24 4.25 2.94 -87.1 -0.439 17.79 18.41 01a58180o0332o
58180.436784  20.213  1.336    30   40 o  0   1.10 136.46285  -8.58543   591.82  1368.49 3.23 2.83  77.7 -0.452 18.11 18.81 01a58180o0339o
58180.441559 -20.017  2.337   -36   84 o  0   0.81 136.46285  -8.58543 10333.69  1267.80 4.28 3.00 -83.6 -0.438 17.70 18.37 01a58180o0349o
58180.444824  19.139  0.563    80   45 o  0   1.00 136.46285  -8.58543   615.31  1439.05 3.23 2.89  79.4 -0.441 18.01 18.68 01a58180o0356o
58180.449631  18.224  1.179   186  220 o  0   1.00 136.46285  -8.58543 10315.75  1417.49 4.46 3.13 -83.7 -0.440 16.45 16.80 01a58180o0366o
58180.453002  15.942  0.837  1524 1277 o  0   0.92 136.46285  -8.58543   558.79  1392.82 22.37 14.93   0.0 -0.136 16.16 16.43 01a58180o0373o
58184.425763 -20.141  0.540   -32   17 o  0   1.07 136.46285  -8.58543  8275.85  1582.59 4.05 2.78  88.9 -0.462 19.02 20.67 01a58184o0442o
58184.435833 -20.060  0.534   -34   18 o  0   1.00 136.46285  -8.58543  8298.06  1662.04 3.98 2.80  89.8 -0.469 18.99 20.60 01a58184o0463o
58184.445867  21.634  2.387     8   19 o  0   0.89 136.46285  -8.58543  8244.64  1623.82 3.97 2.83  89.3 -0.466 18.96 20.55 01a58184o0484o
58184.456125  22.414  4.800     4   19 o  0   1.00 136.46285  -8.58543  8228.09  1779.59 3.97 2.86  88.8 -0.462 18.91 20.50 01a58184o0505o
58186.425841  19.631  2.184    51  111 o  0   1.79 136.46285  -8.58543  2251.22  6663.41 2.13 1.81  23.7 -0.489 16.62 17.67 02a58186o0432o
58186.436002 -17.298  1.066  -437  466 o  0   0.84 136.46285  -8.58543  2235.35  6623.54 2.20 1.91  23.0 -0.480 15.22 16.27 02a58186o0453o
58186.446183 -18.685  5.647  -122  688 o  0   1.30 136.46285  -8.58543  2294.82  6700.56 2.20 1.87  22.2 -0.479 14.78 15.80 02a58186o0474o
58186.456550  18.326  4.250   170  721 o  0   1.23 136.46285  -8.58543  2316.06  6583.37 2.20 1.89  22.0 -0.505 14.84 15.82 02a58186o0495o
58188.436972  17.819  0.947   270  256 o  0   1.05 136.46285  -8.58543  8977.51  2229.07 3.93 2.72 -87.9 -0.445 16.07 17.79 01a58188o0484o
58196.403281 -21.865  2.080    -6   14 o  0   1.21 136.46285  -8.58543  8920.80  2316.34 4.00 2.94  89.2 -0.422 19.30 21.29 01a58196o0062o
58196.413832  21.815  2.040     7   14 o  0   1.02 136.46285  -8.58543  8943.47  2397.14 4.01 3.04 -87.1 -0.427 19.26 21.25 01a58196o0084o
58196.423947 -22.194  2.556    -5   12 o  0   1.55 136.46285  -8.58543  8888.76  2358.28 4.05 2.92 -88.9 -0.435 19.26 21.24 01a58196o0105o
58196.434643  21.657  1.630     8   13 o  0   1.72 136.46285  -8.58543  8871.89  2514.99 4.19 3.10 -85.6 -0.421 19.21 21.18 01a58196o0127o
58204.401212  23.200 20.600     2   39 o  0   1.09 136.46285  -8.58543  7458.59  3025.67 4.48 4.19   3.8 -0.330 17.96 19.14 01a58204o0110o
58204.411535  20.303  1.523    28   42 o  0   1.02 136.46285  -8.58543  7442.67  3179.68 4.86 4.27 -87.3 -0.323 17.87 19.07 01a58204o0132o
58206.384265  19.847  0.596    42   25 o  0   1.49 136.46285  -8.58543   173.73  6378.69 2.24 1.89  11.9 -0.425 18.56 18.93 02a58206o0367o
58206.392797 -20.033  0.697   -35   24 o  0   1.40 136.46285  -8.58543   156.12  6338.73 2.17 1.83  13.2 -0.452 18.55 18.89 02a58206o0385o
58206.395635 -18.857  0.345  -104   36 o  0   0.86 136.46285  -8.58543  9914.69  6415.83 2.08 1.97  -0.3 -0.496 18.44 18.85 02a58206o0391o
58206.401828 -20.161  0.837   -31   26 o  0   1.07 136.46285  -8.58543   216.03  6416.13 2.23 1.84   9.6 -0.455 18.48 18.84 02a58206o0404o
58206.404233  23.033 14.700     2   33 o  0   1.31 136.46285  -8.58543  9896.82  6376.53 2.10 1.98   2.9 -0.507 18.48 18.81 02a58206o0409o
58206.410433  19.399  0.546    63   34 o  0   0.85 136.46285  -8.58543   238.15  6298.05 2.20 1.82  11.5 -0.430 18.45 18.78 02a58206o0422o
58206.413451 -19.508  0.592   -57   34 o  0   1.07 136.46285  -8.58543  9957.18  6454.02 2.12 2.03  -7.9 -0.496 18.43 18.77 02a58206o0428o
58206.423093  21.760  5.344     7   38 o  0   1.53 136.46285  -8.58543  9984.18  6333.55 2.07 2.00  -8.4 -0.495 18.41 18.71 02a58206o0446o
58207.358561 -20.223  1.158   -30   34 o  0   1.19 136.46285  -8.58543  8238.68  1031.86 3.94 2.88 -88.0 -0.469 18.20 19.13 01a58207o0207o
58207.365035 -21.462  3.676    -9   35 o  0   1.19 136.46285  -8.58543  8261.02  1096.73 3.94 2.81  88.9 -0.476 18.17 19.11 01a58207o0221o
58207.371958  20.155  1.082    32   34 o  0   1.38 136.46285  -8.58543  8205.69  1045.82 4.00 2.82 -89.7 -0.464 18.15 19.08 01a58207o0236o
58207.378408  22.158  5.952     5   30 o  0   2.07 136.46285  -8.58543  8188.12  1188.24 3.76 2.63  86.6 -0.503 18.15 19.03 01a58207o0250o
58208.382123  20.991  2.767    15   40 o  0   1.26 136.46285  -8.58543 10102.22  1018.28 3.70 2.76 -85.5 -0.469 18.28 18.88 01a58208o0056o
58208.388947  19.719  0.978    47   46 o  0   1.03 136.46285  -8.58543 10124.25  1082.53 3.74 2.69 -89.7 -0.487 18.16 18.85 01a58208o0070o
58208.396230 -19.585  0.880   -53   47 o  0   1.28 136.46285  -8.58543 10068.01  1031.68 4.26 3.09 -82.3 -0.441 18.04 18.80 01a58208o0085o
58208.397702 -21.482  4.070    -9   38 o  0   1.26 136.46285  -8.58543   326.74  1154.68 3.24 2.89  84.8 -0.459 18.08 18.80 01a58208o0088o
58208.403022 -20.029  1.344   -35   48 o  0   1.17 136.46285  -8.58543 10049.88  1174.20 4.09 2.98 -84.6 -0.449 17.97 18.73 01a58208o0099o
58208.404546  21.159  3.067    12   38 o  0   1.46 136.46285  -8.58543   349.78  1219.09 3.25 2.79  81.9 -0.450 18.10 18.73 01a58208o0102o
58208.409380  19.513  0.826    57   47 o  0   1.12 136.46285  -8.58543   300.19  1158.57 3.43 3.06  77.2 -0.452 17.99 18.66 01a58208o0111o
58208.421744  19.087  0.590    84   50 o  0   1.15 136.46285  -8.58543   284.43  1318.87 3.42 2.95  79.8 -0.454 17.92 18.58 01a58208o0138o
58209.392909 -21.129  4.260   -13   55 o  0   1.22 136.46285  -8.58543  9485.51  8129.05 2.31 2.17  17.6 -0.482 18.54 18.98 02a58209o0352o
58209.400860 -19.692  1.173   -48   57 o  0   1.10 136.46285  -8.58543  9468.24  8087.25 2.25 2.06  12.3 -0.490 18.54 18.94 02a58209o0369o
58209.408287 -21.884 10.245    -6   66 o  0   0.75 136.46285  -8.58543  9528.10  8164.90 2.28 2.16  20.4 -0.490 18.53 18.91 02a58209o0385o
58209.415794 -19.721  1.423   -47   67 o  0   0.92 136.46285  -8.58543  9548.93  8047.39 2.31 2.14  15.3 -0.497 18.44 18.88 02a58209o0401o
58220.352354 -20.623  0.810   -20   17 o  0   1.04 136.46285  -8.58543  8687.41  1550.56 3.19 2.78 -84.4 -0.438 19.16 20.53 01a58220o0292o
58220.362661  20.958  0.870    15   13 o  0   1.92 136.46285  -8.58543  8710.20  1628.14 3.36 2.80 -83.1 -0.432 19.16 20.56 01a58220o0314o
58220.373532 -20.853  1.063   -17   18 o  0   0.75 136.46285  -8.58543  8653.35  1589.86 3.30 2.68 -87.6 -0.449 19.15 20.56 01a58220o0337o
58220.383827 -22.495  4.625    -4   17 o  0   1.03 136.46285  -8.58543  8635.91  1743.23 3.45 2.80 -85.5 -0.436 19.06 20.45 01a58220o0359o
58221.309039 -24.922 21.667    -0    8 c  0   1.09 136.46285  -8.58543  2683.09  6152.39 2.56 2.46 -63.1 -0.399 19.71 21.61 02a58221o0179c
58221.317777 -21.308  0.817   -11    9 c  0   0.90 136.46285  -8.58543  2742.65  6229.48 2.61 2.48 -66.7 -0.394 19.69 21.60 02a58221o0198c
58221.326521 -20.811  0.458   -17    8 c  0   1.60 136.46285  -8.58543  2763.48  6112.82 2.54 2.44 -69.3 -0.421 19.74 21.61 02a58221o0217c
58226.345009  17.867  0.819   259  212 c  0   1.61 136.46285  -8.58543  1572.32  6686.06 2.85 2.62 -59.4 -0.383 16.01 17.46 02a58226o0054c
58226.355395  15.768  0.807  1789 1444 c  0   1.23 136.46285  -8.58543  1555.83  6645.53 2.75 2.50 -58.5 -0.362 14.17 15.54 02a58226o0076c
58226.366243  17.222  0.867   469  407 c  0   1.05 136.46285  -8.58543  1615.83  6721.43 2.61 2.55 -43.5 -0.423 15.43 16.84 02a58226o0099c
58226.376657  19.741  2.700    46  124 c  0   1.04 136.46285  -8.58543  1637.09  6603.91 2.51 2.41 -45.7 -0.417 16.67 18.08 02a58226o0121c
58248.334792  20.067  0.527    34   18 o  0   1.35 136.46285  -8.58543  8122.86  4779.25 3.00 2.92 -83.4 -0.439 19.00 20.45 01a58248o0007o
58252.295230 -20.629  0.700   -20   14 o  0   1.22 136.46285  -8.58543  8595.07  3309.63 3.16 2.81 -85.7 -0.433 19.16 20.51 01a58252o0156o
58252.305153  22.334  4.059     4   17 o  0   1.23 136.46285  -8.58543  8613.84  3381.52 3.77 2.87 -89.7 -0.429 19.02 20.41 01a58252o0177o
58252.315091 -21.785  2.750    -7   19 o  0   1.02 136.46285  -8.58543  8555.97  3335.98 3.75 3.09 -87.8 -0.412 18.70 20.06 01a58252o0198o
58252.324900 -19.993  0.603   -36   22 o  0   1.05 136.46285  -8.58543  8518.50  3482.44 3.56 2.97 -89.1 -0.420 18.83 20.16 01a58252o0219o
58260.262785 -19.155  0.430   -79   34 o  0   1.06 136.46285  -8.58543  8398.03   992.81 4.16 3.47   0.0 -0.348 18.40 19.21 01a58260o0019o
58260.273784 -20.254  1.070   -29   31 o  0   1.13 136.46285  -8.58543  8341.63   952.75 3.44 3.24 -33.9 -0.397 18.45 19.25 01a58260o0042o
58260.283662 -21.012  2.311   -14   33 o  0   0.97 136.46285  -8.58543  8323.98  1103.47 3.23 3.13 -33.9 -0.411 18.37 19.13 01a58260o0063o
58262.252187 -20.623  1.120   -20   23 o  0   0.95 136.46285  -8.58543  2682.16  7021.91 2.65 2.33 -73.3 -0.429 18.74 19.43 02a58262o0045o
58262.261415 -21.102  2.372   -13   31 o  0   1.17 136.46285  -8.58543  2663.00  6980.49 2.77 2.49 -71.4 -0.428 18.54 19.26 02a58262o0065o
58262.271150 -20.011  0.694   -36   25 o  0   1.56 136.46285  -8.58543  2720.66  7056.68 2.68 2.37 -74.3 -0.428 18.45 19.02 02a58262o0086o
58262.281751 -21.098  1.935   -13   26 o  0   1.02 136.46285  -8.58543  2741.45  6939.61 2.57 2.33 -71.8 -0.434 18.62 19.32 02a58262o0108o
58264.246706  11.527  0.027 88977 2419 o  0 468.58 136.46285  -8.58543  8068.76  2170.82 3.70 3.25  -1.1 -0.486 13.64 14.34 01a58264o0033o
58264.254219 -17.778  0.863  -281  242 o  0   1.42 136.46285  -8.58543  8089.03  2235.10 3.44 3.27 -15.9 -0.388 16.13 16.67 01a58264o0049o
58264.264000 -18.700  0.710  -120   85 o  0   1.20 136.46285  -8.58543  8032.04  2190.92 3.23 2.99  -8.3 -0.410 17.13 17.66 01a58264o0070o
58264.273870 -19.751  1.692   -46   77 o  0   1.06 136.46285  -8.58543  8014.38  2340.08 3.14 2.97 -13.5 -0.415 17.56 18.17 01a58264o0091o
58271.247645  22.420  5.647     4   22 o  0   1.03 136.46285  -8.58543  8191.69  2434.77 3.43 3.00   1.0 -0.398 18.72 19.71 01a58271o0031o
58271.253736  21.387  1.822    10   18 o  0   0.98 136.46285  -8.58543  8211.70  2492.63 3.31 3.01   3.5 -0.401 19.05 20.28 01a58271o0044o
58271.262206  21.046  1.129    14   16 o  0   1.40 136.46285  -8.58543  8153.55  2441.17 3.24 3.04   8.4 -0.404 19.10 20.40 01a58271o0062o
58271.271290  20.762  0.890    18   16 o  0   1.03 136.46285  -8.58543  8133.74  2586.07 3.16 3.01  -3.9 -0.408 19.08 20.35 01a58271o0081o
58272.246086  20.717  1.573    19   30 o  0   0.95 136.46285  -8.58543  1062.97  4362.63 3.60 3.02 -12.1 -0.390 18.59 19.53 01a58272o0030o
58272.253175  20.077  0.573    34   19 o  0   1.10 136.46285  -8.58543  1084.67  4422.34 3.31 2.88 -12.8 -0.418 18.99 20.17 01a58272o0045o
58272.263090  21.031  1.273    14   18 o  0   1.25 136.46285  -8.58543  1028.47  4375.89 3.16 2.77 -12.8 -0.445 19.03 20.31 01a58272o0066o
58272.272909 -22.401  6.000    -4   24 o  0   0.78 136.46285  -8.58543  1010.96  4521.83 3.10 2.87 -11.9 -0.436 18.99 20.23 01a58272o0087o
58274.241858  21.319  9.986    11  108 o  0   2.14 136.46285  -8.58543  2444.88  6615.04 2.64 2.38 -69.9 -0.430 17.23 17.52 02a58274o0019o
58274.245100 -19.479  0.773   -59   45 o  0   1.07 136.46285  -8.58543  2426.28  6572.25 2.80 2.50 -72.8 -0.448 17.82 18.35 02a58274o0026o
58274.251246 -22.215  4.419    -5   21 o  0   1.37 136.46285  -8.58543  2482.76  6647.68 2.65 2.36 -63.7 -0.437 18.76 19.56 02a58274o0039o
58274.259685 -20.491  0.522   -23   12 o  0   1.57 136.46285  -8.58543  2501.77  6530.48 2.59 2.29 -64.6 -0.421 19.11 20.21 02a58274o0057o
58276.243445  17.718  0.572   297  170 o  0   0.89 136.46285  -8.58543  7746.48  2485.95 4.41 3.86   0.5 -0.354 16.23 17.08 01a58276o0003o
58276.246703  20.144  6.091    32  194 o  0   0.95 136.46285  -8.58543  7765.94  2535.53 3.97 3.64   2.8 -0.370 15.86 16.83 01a58276o0010o
58276.252293  16.995  1.176   578  680 o  0   0.98 136.46285  -8.58543  7708.32  2474.92 3.67 3.32  -2.2 -0.385 14.53 15.78 01a58276o0022o
58280.272312 -20.756  2.217   -18   40 o  0   1.34 136.46285  -8.58543  1385.98  2376.07 3.29 3.06  -7.1 -0.431 18.09 20.16 01a58280o0078o
