#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a59267o0458o,170.420820357143,20.1747992857143,>19.605149978319908,0.0,1.2,o,22.16,59267.43586525,10266.1,686.52,226.0,182.5,18.6,15.5,182.8,1275.7,945.0,1.11,2.28,2.0,1.0,3.0,-0.4337,20.93324383167036,17.4443698597253,19.36,30.0
02a59267o0462o,170.420820357143,20.1747992857143,>20.07,0.0,3.0,o,22.162,59267.43769675,10285.7,726.31,216.0,179.3,14.6,15.1,176.4,-1071.5,957.2,0.88,2.28,2.0,1.0,3.0,-0.4327,16.386131799742714,16.947300696994176,19.4,30.0
02a59267o0468o,170.420820357143,20.1747992857143,>20.08,0.0,3.0,o,22.161,59267.44079575,10229.4,650.09,174.0,180.0,-6.0,14.6,182.3,285.0,792.3,1.23,2.3,2.03,1.0,3.0,-0.4307,-6.888646034715984,16.762372017808897,19.36,30.0
02a59267o0537o,170.420820357143,20.1747992857143,>19.678815576541997,0.0,2.84,o,22.165,59267.47624945,389.26,9793.66,222.0,179.6,41.4,14.6,181.5,721.9,929.0,0.84,2.26,2.01,1.0,3.0,-0.4307,46.074813181333546,16.24860561467318,19.39,30.0
02a59267o0576o,170.420820357143,20.1747992857143,>20.35,0.0,3.0,o,22.162,59267.49610775,10328.7,9897.73,181.0,178.2,10.2,12.6,174.9,-2033.8,727.9,1.08,2.19,1.92,1.0,3.0,-0.4347,10.57558160062896,13.063953741953423,19.48,30.0
02a59267o0592o,170.420820357143,20.1747992857143,>19.88463837124098,0.0,1.57,o,22.163,59267.50431945,10307.5,9857.51,213.0,181.2,18.8,12.0,179.7,-552.9,587.9,1.08,2.29,2.0,1.0,3.0,-0.4287,21.095123513325227,13.464972455313974,19.43,30.0
02a59267o0602o,170.420820357143,20.1747992857143,>19.85626040292556,0.0,1.89,o,22.163,59267.50899415,10367.1,9939.52,217.0,179.2,24.9,13.2,180.0,235.8,742.3,0.91,2.21,1.93,1.0,3.0,-0.4337,26.140125906325327,13.85741614311222,19.47,30.0
02a59267o0624o,170.420820357143,20.1747992857143,>20.26,0.0,3.0,o,22.163,59267.51964765,10385.6,9823.53,164.0,178.9,-13.7,11.3,178.0,153.5,771.1,1.46,2.38,2.14,1.0,3.0,-0.4247,-17.03217233929982,14.048434119276498,19.41,30.0
02a59267o0912c,170.420820357143,20.1747992857143,>17.951483293333734,0.0,1.41,c,22.107,59267.66739735,335.36,9842.36,269.0,188.3,53.5,37.9,196.0,6915.9,3133.8,0.95,3.03,2.85,1.0,3.0,-0.3657,112.46050149130667,79.6682804957107,17.48,30.0
02a59267o0914c,170.420820357143,20.1747992857143,>18.24,0.0,3.0,c,22.149,59267.66831205,10328.3,9881.44,259.0,182.7,25.1,44.3,185.2,8960.4,3262.8,1.03,2.97,2.79,1.0,3.0,-0.3687,48.841964019393046,86.20314765175745,17.44,30.0
01a59269o0319o,170.420820357143,20.1747992857143,>19.8,0.0,3.0,o,22.296,59269.35942275,289.21,7910.76,168.0,174.1,-9.8,18.8,172.6,-1629.5,1379.9,1.09,2.43,2.18,1.0,3.0,-0.4097,-11.057261692570032,21.211889777583327,18.97,30.0
01a59269o0323o,170.420820357143,20.1747992857143,>19.75,0.0,3.0,o,22.295,59269.36126955,271.36,7876.3,151.0,173.5,-7.8,18.2,175.4,243.0,1232.1,0.96,2.54,2.26,1.0,3.0,-0.4177,-9.616023228387636,22.437387532904484,18.92,30.0
01a59269o0340o,170.420820357143,20.1747992857143,19.41,0.31,3.06,o,22.3,59269.36942425,329.48,7954.92,289.0,171.0,61.8,20.2,171.0,915.5,1143.4,1.17,2.32,2.06,1.0,3.0,-0.4097,62.67616650497491,20.486384521043586,19.01,30.0
01a59269o0350o,170.420820357143,20.1747992857143,>19.89,0.0,3.0,o,22.297,59269.37404405,10248.6,7920.34,133.0,166.2,7.0,19.3,161.7,-1625.9,1282.2,1.42,2.29,2.07,1.0,3.0,-0.4107,7.067447858692072,19.48596338182243,19.05,30.0
01a59269o0355o,170.420820357143,20.1747992857143,>19.88,0.0,3.0,o,22.303,59269.37635275,352.04,7838.46,176.0,177.3,5.2,21.5,174.7,1286.5,1395.5,1.03,2.16,2.01,1.0,3.0,-0.4107,4.782025608337557,19.771836649857207,19.08,30.0
01a59269o0362o,170.420820357143,20.1747992857143,>19.83,0.0,3.0,o,22.295,59269.38025775,10233.9,7885.14,138.0,161.6,5.2,17.4,164.0,-289.1,1373.6,1.05,2.46,2.27,1.0,3.0,-0.4137,6.213310441369697,20.79069263073706,18.97,30.0
01a59269o0370o,170.420820357143,20.1747992857143,>19.496270287047572,0.0,1.74,o,22.299,59269.38395875,10292.2,7958.93,225.0,170.0,34.9,20.1,168.4,502.5,1217.1,1.15,2.19,2.05,1.0,3.0,-0.4107,33.31057643286574,19.1846013266648,19.08,30.0
01a59269o0387o,170.420820357143,20.1747992857143,>19.96,0.0,3.0,o,22.303,59269.39186025,10312.9,7845.63,175.0,177.7,1.6,22.4,180.3,89.4,1216.1,0.86,2.05,1.89,1.0,3.0,-0.4167,1.3203661843464969,18.485126580850956,19.18,30.0
01a59277o0545o,170.420820357143,20.1747992857143,>20.49,0.0,3.0,o,22.32,59277.48709115,5321.05,9005.3,163.0,181.7,-33.6,14.1,181.5,-1645.4,707.3,0.97,2.01,1.9,1.0,3.0,-0.4267,-27.15486706324104,11.395345999752935,19.61,30.0
01a59277o0551o,170.420820357143,20.1747992857143,>20.016997630324052,0.0,1.77,o,22.321,59277.48995925,5340.47,9043.49,221.0,179.9,24.6,13.9,181.1,480.4,807.9,1.5,2.07,1.98,1.0,3.0,-0.4157,21.1022803321844,11.923646203957851,19.58,30.0
01a59277o0564o,170.420820357143,20.1747992857143,>19.95895186510007,0.0,2.29,o,22.32,59277.49648175,5281.83,8964.21,228.0,179.3,29.6,12.9,178.9,-94.5,883.1,1.13,2.23,2.1,1.0,3.0,-0.4117,28.93174403303703,12.608766825208708,19.48,30.0
01a59277o0594o,170.420820357143,20.1747992857143,>19.897191885636516,0.0,1.53,o,22.312,59277.53950025,5274.93,9074.64,201.0,180.4,19.4,12.7,178.2,-280.8,700.9,1.29,2.31,2.17,1.0,3.0,-0.4037,20.297015760711922,13.287221657785636,19.43,30.0
02a59287o0314c,170.420820357143,20.1747992857143,>18.17,0.0,3.0,c,19.822,59287.37426305,5284.45,7046.72,202.0,180.6,5.7,7.2,183.9,2005.7,503.8,1.33,2.63,2.41,1.0,3.0,-0.4527,78.16393087992878,98.73338637464688,17.26,30.0
02a59287o0318c,170.420820357143,20.1747992857143,>19.28,0.0,3.0,c,20.975,59287.37621315,5304.04,7085.1,175.0,178.3,1.7,7.3,181.3,1924.9,561.0,0.84,2.66,2.46,1.0,3.0,-0.4557,8.344962903036548,35.83425246598046,18.38,30.0
02a59287o0325c,170.420820357143,20.1747992857143,>18.66,0.0,3.0,c,20.41,59287.37943165,5246.13,7007.66,162.0,177.1,-8.6,7.1,181.7,3320.9,612.9,0.86,2.75,2.56,1.0,3.0,-0.4967,-79.36515260624783,65.5223934307395,17.81,30.0
02a59287o0338c,170.420820357143,20.1747992857143,>18.77,0.0,3.0,c,20.36,59287.38549015,5226.39,7121.79,189.0,181.8,2.4,6.1,182.2,859.2,389.0,1.21,2.79,2.54,1.0,3.0,-0.3977,21.311200100431908,54.165966921931094,17.77,30.0
02a59291o0119c,170.420820357143,20.1747992857143,None,None,None,c,22.232,59291.38159825,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.4027,None,None,19.75,30.0
02a59291o0129c,170.420820357143,20.1747992857143,>19.765896407409418,0.0,1.03,c,22.233,59291.38617415,7957.37,338.09,157.0,177.5,11.5,11.2,171.8,-227.4,983.3,0.98,2.55,2.34,1.0,3.0,-0.4017,15.374911460321234,14.973826813530245,19.75,30.0
02a59291o0135c,170.420820357143,20.1747992857143,>19.881332540703557,0.0,1.64,c,22.233,59291.38901915,7976.95,377.46,206.0,178.7,17.5,10.7,178.4,-760.4,853.9,1.12,2.48,2.27,1.0,3.0,-0.4037,22.114357799506823,13.521350197412744,19.82,30.0
02a59291o0136c,170.420820357143,20.1747992857143,None,None,None,c,22.232,59291.38947675,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.4037,None,None,19.79,30.0
02a59291o0140c,170.420820357143,20.1747992857143,>17.73,0.0,3.0,c,22.232,59291.39131765,8532.19,10520.2,169.0,23.9,107.2,112.8,4.6,-13271.7,27010.2,0.47,2.48,2.27,1.0,3.0,-0.4007,135.21692915255673,142.28050007843657,19.77,30.0
02a59291o0142c,170.420820357143,20.1747992857143,>19.883184606613195,0.0,1.65,c,22.233,59291.39223225,7919.99,298.88,180.0,177.7,16.7,10.1,171.4,-2513.7,756.5,1.05,2.44,2.44,1.0,3.0,-0.3997,22.235908031112857,13.448064138577235,19.75,30.0
02a59291o0195c,170.420820357143,20.1747992857143,>20.57,0.0,3.0,c,22.233,59291.41781055,2687.53,10149.7,210.0,182.4,3.8,8.0,185.0,-127.2,518.0,1.61,2.52,2.29,1.0,3.0,-0.4027,4.917884955326886,10.353442011214497,19.76,30.0
01a59293o0369o,170.420820357143,20.1747992857143,>20.74,0.0,3.0,o,22.308,59293.44725905,1026.45,6776.21,196.0,182.2,-0.2,12.3,181.9,-177.9,522.9,1.49,1.95,1.76,1.0,3.0,-0.4307,-0.1474130799418359,9.065904416422907,19.94,30.0
01a59293o0378o,170.420820357143,20.1747992857143,>20.66,0.0,3.0,o,22.308,59293.45147625,1047.17,6814.05,209.0,181.9,3.0,13.0,179.7,-547.4,654.6,1.45,1.93,1.82,1.0,3.0,-0.4297,2.2610423505501243,9.797850185717204,19.92,30.0
01a59293o0389o,170.420820357143,20.1747992857143,>20.69,0.0,3.0,o,22.308,59293.45694205,988.01,6734.75,210.0,181.0,-1.1,12.2,180.9,-252.1,678.5,1.23,1.95,1.86,1.0,3.0,-0.4237,-0.8513320548699448,9.442046426739388,19.92,30.0
01a59293o0453o,170.420820357143,20.1747992857143,>20.66,0.0,3.0,o,22.302,59293.48859605,974.81,6844.99,176.0,181.5,9.1,13.3,183.6,2825.6,586.5,1.37,1.95,1.75,1.0,3.0,-0.4337,6.724698190509185,9.828405047667273,19.89,30.0
01a59297o0145o,170.420820357143,20.1747992857143,>19.49981971554637,0.0,1.77,o,22.119,59297.35092235,1393.52,3725.43,249.0,182.4,29.1,16.4,182.4,-472.9,958.6,1.34,2.23,2.03,1.0,3.0,-0.4427,34.044944868335136,19.18684178146722,19.01,30.0
01a59297o0197o,170.420820357143,20.1747992857143,>19.99,0.0,3.0,o,22.308,59297.37505715,1371.78,3691.44,193.0,180.5,-13.0,21.6,180.5,796.4,1111.3,1.0,2.07,1.89,1.0,3.0,-0.4257,-10.872620941058884,18.06527787129784,19.14,30.0
01a59297o0233o,170.420820357143,20.1747992857143,>20.07,0.0,3.0,o,22.306,59297.39276195,1429.4,3775.46,170.0,179.2,-31.2,21.6,180.9,-247.0,1306.3,1.13,1.99,1.82,1.0,3.0,-0.4327,-24.357785614052226,16.86308234819,19.2,30.0
01a59297o0271o,170.420820357143,20.1747992857143,>20.13,0.0,3.0,o,22.307,59297.41157785,9101.57,6897.59,149.0,182.6,-11.8,18.4,179.8,-1892.0,1201.8,0.75,2.1,1.93,1.0,3.0,-0.4237,-10.214505728563902,15.927703847930152,19.2,30.0
02a59303o0200o,170.420820357143,20.1747992857143,>19.76,0.0,3.0,o,22.149,59303.40011385,7481.24,1985.33,190.0,180.2,3.0,21.1,179.2,-516.9,1065.9,1.23,2.19,1.95,1.0,3.0,-0.4397,3.211875674283383,22.590192242459793,18.88,30.0
02a59303o0207o,170.420820357143,20.1747992857143,>19.83,0.0,3.0,o,22.149,59303.40336545,7461.52,1947.48,202.0,182.0,-25.2,19.6,183.8,1918.2,1174.3,1.16,2.22,1.95,1.0,3.0,-0.4397,-27.349341358007543,21.271709945116978,18.88,30.0
02a59303o0221o,170.420820357143,20.1747992857143,>19.36050916235454,0.0,2.36,o,22.148,59303.41035795,7520.95,2026.51,202.0,181.6,46.3,19.6,179.7,-705.8,1019.3,0.95,2.23,1.99,1.0,3.0,-0.4387,51.51072657169193,21.805836734452747,18.87,30.0
02a59303o0242o,170.420820357143,20.1747992857143,>19.8,0.0,3.0,o,22.149,59303.42033245,7542.46,1910.62,223.0,181.1,14.6,20.3,182.7,-650.6,1018.3,0.94,2.2,1.94,1.0,3.0,-0.4387,15.607595889489241,21.700972366892575,18.89,30.0
01a59305o0603o,170.420820357143,20.1747992857143,>20.13,0.0,3.0,o,22.284,59305.51225185,7296.37,8880.6,180.0,182.0,-15.3,18.3,179.7,-2273.2,902.4,1.1,2.12,1.87,1.0,3.0,-0.4247,-13.244258344100317,15.841171744904301,19.25,30.0
01a59305o0610o,170.420820357143,20.1747992857143,>20.2,0.0,3.0,o,22.283,59305.51547675,7317.24,8918.19,183.0,181.8,-8.1,18.8,181.9,-575.0,936.1,1.22,1.99,1.82,1.0,3.0,-0.4187,-6.376292460288538,14.799296080669691,19.26,30.0
01a59305o0629o,170.420820357143,20.1747992857143,>20.18,0.0,3.0,o,22.275,59305.52551685,7255.48,8843.62,187.0,181.9,-0.4,19.1,184.3,-129.2,913.0,0.94,2.04,1.76,1.0,3.0,-0.4207,-0.31503700630137316,15.04301705089057,19.24,30.0
01a59305o0678o,170.420820357143,20.1747992857143,>19.86,0.0,3.0,o,22.25,59305.54953455,7233.99,8963.12,200.0,177.9,-14.1,20.1,181.6,54.3,1139.3,0.84,2.25,1.99,1.0,3.0,-0.4087,-14.015656736376778,19.97976598589881,19.04,30.0
02a59307o0338o,170.420820357143,20.1747992857143,>20.2,0.0,3.0,o,22.122,59307.42816165,2542.52,8286.55,185.0,182.0,4.2,15.0,181.7,480.8,709.4,1.65,2.12,1.85,1.0,3.0,-0.4467,4.261040136410459,15.218000487180209,19.57,30.0
02a59307o0381o,170.420820357143,20.1747992857143,>18.952289491106658,0.0,1.24,o,20.631,59307.44888895,2516.49,8244.4,193.0,182.9,11.3,9.1,183.8,795.2,446.1,1.03,1.93,1.71,1.0,3.0,-0.4817,39.3360373965551,31.677693832624012,18.25,30.0
01a59309o0193c,170.420820357143,20.1747992857143,>20.362589250069888,0.0,1.34,c,22.422,59309.37647395,7280.4,8888.61,176.0,180.0,11.9,8.9,178.1,-2251.1,644.7,1.53,2.4,2.17,1.0,3.0,-0.3977,11.624564250386554,8.694001834322718,19.98,30.0
01a59309o0200c,170.420820357143,20.1747992857143,>20.241996538456064,0.0,1.51,c,22.42,59309.37980115,7301.1,8926.17,188.0,180.0,11.9,7.9,178.6,38.2,646.7,1.45,2.67,2.47,1.0,3.0,-0.3817,14.531616275969341,9.647039376483846,19.82,30.0
01a59309o0226c,170.420820357143,20.1747992857143,>20.85,0.0,3.0,c,22.419,59309.41178855,7246.75,8842.59,184.0,180.0,7.8,8.5,178.5,-346.9,557.9,1.44,2.33,2.15,1.0,3.0,-0.3907,7.302099205207087,7.957415800546184,20.02,30.0
01a59309o0284c,170.420820357143,20.1747992857143,>20.275330877686386,0.0,1.87,c,22.409,59309.43970855,7233.33,8956.02,199.0,180.0,15.5,8.3,178.1,-1456.0,679.6,0.97,2.58,2.34,1.0,3.0,-0.3837,17.53581708881167,9.390147215299153,19.91,30.0
01a59313o0347c,170.420820357143,20.1747992857143,>20.69,0.0,3.0,c,22.42,59313.38101695,2287.54,4556.08,199.0,181.1,5.1,9.6,179.0,-2150.3,689.6,1.28,2.37,2.17,1.0,3.0,-0.3957,4.9196816559671666,9.260577234761726,19.98,30.0
01a59313o0370c,170.420820357143,20.1747992857143,>20.73,0.0,3.0,c,22.421,59313.39194835,2310.17,4590.99,188.0,180.8,2.2,9.4,182.0,-393.2,687.1,1.33,2.34,2.16,1.0,3.0,-0.3957,2.083776014154365,8.903406605932286,19.98,30.0
01a59313o0379c,170.420820357143,20.1747992857143,>20.234194731683782,0.0,2.5,c,22.419,59313.39620395,2251.38,4513.68,197.0,179.9,25.3,10.1,175.8,-680.5,699.2,1.19,2.36,2.17,1.0,3.0,-0.3977,24.36974603441914,9.728633792396574,19.98,30.0
01a59313o0403c,170.420820357143,20.1747992857143,>20.242510097586166,0.0,2.06,c,22.406,59313.40789265,2236.01,4626.31,211.0,180.9,20.2,9.8,180.8,-133.7,663.3,1.1,2.36,2.2,1.0,3.0,-0.3977,19.963873003533802,9.685443338348083,19.95,30.0
02a59319o0271o,170.420820357143,20.1747992857143,>20.48,0.0,3.0,o,22.15,59319.34872785,7579.34,3927.75,185.0,180.9,-4.5,10.9,178.2,-983.7,590.7,1.6,2.2,1.95,1.0,3.0,-0.4407,-4.839812659879085,11.723101776151566,19.61,30.0
02a59319o0283o,170.420820357143,20.1747992857143,>20.42,0.0,3.0,o,22.148,59319.35491615,7559.18,3889.29,213.0,182.3,6.7,11.4,181.6,213.7,625.3,1.22,2.2,1.95,1.0,3.0,-0.4407,7.219229364851751,12.283464889449249,19.59,30.0
02a59319o0289o,170.420820357143,20.1747992857143,>20.5,0.0,3.0,o,22.148,59319.35778005,7617.83,3969.4,194.0,181.2,-0.2,10.5,181.0,-339.2,617.1,1.26,2.2,1.97,1.0,3.0,-0.4427,-0.21811103967917067,11.450829583156459,19.56,30.0
02a59319o0309o,170.420820357143,20.1747992857143,>20.43,0.0,3.0,o,22.15,59319.36793705,7638.5,3853.78,212.0,180.6,6.7,11.1,177.5,285.1,612.0,1.49,2.22,1.98,1.0,3.0,-0.4377,7.362947650110551,12.198316256153301,19.64,30.0
01a59321o0234o,170.420820357143,20.1747992857143,>20.53,0.0,3.0,o,22.321,59321.34262555,4031.42,576.94,165.0,175.7,-3.7,14.0,174.5,-558.4,761.1,1.16,1.99,1.86,1.0,3.0,-0.4287,-2.9008581323613574,10.976219960286215,19.74,30.0
01a59321o0243o,170.420820357143,20.1747992857143,>20.5,0.0,3.0,o,22.321,59321.34705215,4050.85,615.41,177.0,176.3,-12.9,13.7,174.0,-1245.7,841.6,1.21,2.08,1.88,1.0,3.0,-0.4227,-10.625995797314472,11.284972280868857,19.71,30.0
01a59321o0254o,170.420820357143,20.1747992857143,>20.52,0.0,3.0,o,22.322,59321.35231825,3993.51,536.31,195.0,174.8,-3.2,12.1,169.5,-1964.2,849.0,0.92,2.18,2.0,1.0,3.0,-0.4177,-2.922773848670388,11.051738615284902,19.67,30.0
01a59321o0293c,170.420820357143,20.1747992857143,>20.57,0.0,3.0,c,22.433,59321.37476525,3980.78,652.08,200.0,182.2,5.7,8.4,183.7,-261.2,514.8,1.26,2.69,2.46,1.0,3.0,-0.3797,6.888441714765402,10.151387790180591,19.86,30.0
02a59323o0168o,170.420820357143,20.1747992857143,>20.35,0.0,3.0,o,22.079,59323.30546985,2201.92,605.12,168.0,180.7,-13.6,12.0,180.9,-140.7,621.6,1.0,2.18,1.88,1.0,3.0,-0.4437,-14.959324963448793,13.199404379513643,19.41,30.0
02a59323o0172o,170.420820357143,20.1747992857143,>20.37,0.0,3.0,o,22.15,59323.30729925,2221.98,645.03,138.0,179.4,-4.8,12.8,177.9,-1150.9,793.7,0.87,2.16,1.87,1.0,3.0,-0.4467,-4.887596446061334,13.033590522830224,19.54,30.0
02a59323o0179o,170.420820357143,20.1747992857143,>20.29,0.0,3.0,o,22.15,59323.31050045,2164.44,565.89,182.0,180.3,-1.5,13.3,181.4,102.3,718.4,1.11,2.19,1.91,1.0,3.0,-0.4417,-1.574444972344117,13.960078754784504,19.51,30.0
02a59323o0192o,170.420820357143,20.1747992857143,>20.33,0.0,3.0,o,22.138,59323.31645735,2146.44,684.71,203.0,180.4,-5.5,12.6,179.9,598.2,659.8,1.16,2.19,1.92,1.0,3.0,-0.4417,-5.867684826072983,13.442332510639924,19.51,30.0
02a59331o0312o,170.420820357143,20.1747992857143,>17.993002943587157,0.0,2.53,o,21.777,59331.36970865,3329.57,3588.69,255.0,135.2,124.5,49.3,117.3,-934.9,2844.4,0.93,2.25,1.94,1.0,3.0,-0.4487,193.51397982065075,76.62842735066731,17.6,30.0
02a59331o0322o,170.420820357143,20.1747992857143,>19.19,0.0,3.0,o,22.009,59331.37429475,3387.34,3665.57,159.0,161.7,28.7,31.7,152.7,-1544.3,2004.6,0.96,2.2,1.93,1.0,3.0,-0.4467,34.980066586273814,38.63651953954287,18.2,30.0
02a59331o0350o,170.420820357143,20.1747992857143,>19.45,0.0,3.0,o,22.119,59331.38731255,3408.19,3548.67,163.0,185.7,-2.9,26.3,186.1,-1792.2,1324.6,0.87,2.25,1.97,1.0,3.0,-0.4387,-3.3098284712250985,30.01672027352417,18.44,30.0
01a59333o0007o,170.420820357143,20.1747992857143,>20.31,0.0,3.0,o,22.307,59333.33749235,4134.22,2515.12,199.0,181.3,1.5,19.4,177.5,-38.3,974.8,1.05,1.88,1.73,1.0,3.0,-0.4187,1.0371795774692325,13.414189201935406,19.41,30.0
01a59333o0022o,170.420820357143,20.1747992857143,>20.3,0.0,3.0,o,22.304,59333.36423835,4158.19,2548.41,163.0,178.5,-20.5,19.0,176.6,845.1,973.7,1.17,1.91,1.74,1.0,3.0,-0.4097,-14.404401623513222,13.350421016914693,19.34,30.0
01a59333o0035o,170.420820357143,20.1747992857143,>20.21,0.0,3.0,o,22.293,59333.37131185,4100.83,2467.08,176.0,182.3,-12.9,17.6,187.5,2247.5,926.4,1.25,2.07,1.87,1.0,3.0,-0.4507,-11.075425180286237,15.110657610313005,19.25,30.0
01a59333o0042o,170.420820357143,20.1747992857143,>19.81143045908844,0.0,1.45,o,22.304,59333.37456795,4083.6,2582.35,214.0,184.0,26.7,18.4,184.3,-510.0,1033.9,1.18,1.98,1.87,1.0,3.0,-0.4127,20.959301422869462,14.443863152838878,19.29,30.0
02a59335o0197o,170.420820357143,20.1747992857143,>20.43,0.0,3.0,o,22.143,59335.31932735,3352.69,3630.73,225.0,181.8,4.1,10.4,180.3,-657.2,586.7,1.16,2.3,2.03,1.0,3.0,-0.4307,4.7859314732405815,12.139923737000501,19.61,30.0
02a59335o0204o,170.420820357143,20.1747992857143,>20.5,0.0,3.0,o,22.143,59335.32253135,3335.09,3593.73,190.0,182.0,-6.8,9.0,182.4,1079.0,523.2,1.46,2.38,2.13,1.0,3.0,-0.4307,-8.61835181038565,11.40664210198101,19.57,30.0
02a59335o0220o,170.420820357143,20.1747992857143,>20.52,0.0,3.0,o,22.143,59335.33035845,3392.27,3667.25,188.0,181.5,-11.3,9.9,182.0,-478.6,675.5,1.42,2.25,2.0,1.0,3.0,-0.4377,-12.795277304667545,11.210021709399,19.62,30.0
02a59335o0241o,170.420820357143,20.1747992857143,>20.37,0.0,3.0,o,22.142,59335.34045345,3413.22,3551.02,173.0,181.1,-1.0,9.1,178.7,-681.2,592.8,1.2,2.5,2.25,1.0,3.0,-0.4357,-1.4141037438306752,12.868344068859145,19.52,30.0
01a59337o0288o,170.420820357143,20.1747992857143,>19.97,0.0,3.0,o,21.658,59337.35812485,2219.09,2610.08,166.0,181.3,-20.0,14.6,185.7,3400.4,729.7,0.9,1.88,1.72,1.0,3.0,-0.4397,-25.484436617484903,18.603638730763983,19.18,30.0
01a59337o0295o,170.420820357143,20.1747992857143,>19.75,0.0,3.0,o,21.302,59337.36134955,2239.17,2648.61,177.0,180.2,-7.1,13.7,182.1,610.1,773.5,0.76,1.8,1.69,1.0,3.0,-0.4267,-11.67283384610512,22.523637139667628,18.88,30.0
01a59337o0317o,170.420820357143,20.1747992857143,>17.26,0.0,3.0,o,18.684,59337.37168655,2182.58,2568.99,189.0,193.1,8.1,10.7,194.9,1323.1,673.1,1.16,1.98,1.76,1.0,3.0,-0.4337,171.1676240092381,226.11031813566018,16.11,30.0
01a59337o0329o,170.420820357143,20.1747992857143,>17.79,0.0,3.0,o,19.366,59337.37721215,2165.58,2684.11,146.0,176.9,-10.4,14.0,178.1,64.8,651.8,1.29,1.83,1.66,1.0,3.0,-0.4307,-101.94155696904127,137.22901899678632,16.93,30.0
02a59339o0080c,170.420820357143,20.1747992857143,>16.61,0.0,3.0,c,18.724,59339.41617125,4541.47,10127.0,182.0,183.1,0.9,11.7,185.1,2059.2,966.1,1.22,2.58,2.32,1.0,3.0,-0.4067,30.71205985947878,399.2567781732241,15.82,30.0
02a59339o0087c,170.420820357143,20.1747992857143,>17.64895838040047,0.0,1.96,c,19.735,59339.41939375,4522.28,10087.0,199.0,181.3,15.5,7.9,180.3,1409.5,587.0,1.11,2.56,2.33,1.0,3.0,-0.3997,206.38889687044232,105.19176034041898,16.87,30.0
02a59339o0098c,170.420820357143,20.1747992857143,>18.61980594248631,0.0,2.49,c,20.918,59339.42450045,4580.9,10164.8,184.0,182.6,24.2,9.7,180.5,305.4,637.5,1.06,2.55,2.33,1.0,3.0,-0.4007,108.06130617891829,43.31382933617799,18.16,30.0
02a59339o0172c,170.420820357143,20.1747992857143,>19.540895625830043,0.0,1.14,c,21.954,59339.45965645,4597.84,10045.2,190.0,185.4,12.1,10.6,185.8,846.1,709.7,1.39,2.59,2.31,1.0,3.0,-0.4027,20.992098696010423,18.38977241138103,19.28,30.0
02a59343o0143c,170.420820357143,20.1747992857143,>20.44,0.0,3.0,c,22.211,59343.30441835,4557.63,10132.7,191.0,181.9,9.1,9.4,180.6,-164.5,526.4,1.73,2.44,2.22,1.0,3.0,-0.4107,11.364306502143705,11.738953969247346,19.79,30.0
02a59343o0150c,170.420820357143,20.1747992857143,>20.36,0.0,3.0,c,22.205,59343.30779745,4538.98,10093.7,161.0,181.1,0.9,9.7,181.4,576.6,612.1,1.32,2.49,2.27,1.0,3.0,-0.4107,1.1793058666348835,12.71029656262041,19.75,30.0
02a59343o0163c,170.420820357143,20.1747992857143,>20.39,0.0,3.0,c,22.205,59343.31417575,4596.71,10172.8,205.0,182.0,5.0,9.6,182.1,437.0,635.1,1.45,2.48,2.24,1.0,3.0,-0.4137,6.456965244710365,12.397373269843902,19.76,30.0
02a59343o0189c,170.420820357143,20.1747992857143,>20.37,0.0,3.0,c,22.201,59343.32658985,4615.07,10052.0,164.0,182.4,-15.7,9.6,182.9,-285.5,642.2,1.46,2.48,2.27,1.0,3.0,-0.4077,-20.50859627066899,12.540288165504604,19.71,30.0
01a59345o0246o,170.420820357143,20.1747992857143,>20.06209896277173,0.0,1.75,o,22.304,59345.33983575,1128.25,8712.0,220.0,180.8,30.2,17.3,179.8,-109.7,822.4,1.77,1.82,1.69,1.0,3.0,-0.4297,20.00431943316201,11.459428019659034,19.76,30.0
01a59345o0253o,170.420820357143,20.1747992857143,>20.44,0.0,3.0,o,22.302,59345.34306785,1148.16,8751.21,171.0,181.4,-11.1,18.0,185.4,-100.1,807.7,1.03,1.82,1.7,1.0,3.0,-0.4227,-7.362105445322137,11.938549370792652,19.76,30.0
01a59345o0269o,170.420820357143,20.1747992857143,>20.55,0.0,3.0,o,22.299,59345.35052305,1090.32,8672.42,195.0,181.4,-13.4,15.7,183.4,684.0,925.1,1.22,1.85,1.73,1.0,3.0,-0.4187,-9.185046835863345,10.761584725601082,19.71,30.0
01a59345o0303o,170.420820357143,20.1747992857143,>20.44,0.0,3.0,o,22.297,59345.36669695,1071.19,8787.74,207.0,180.8,4.2,16.3,182.2,202.8,830.4,1.02,1.9,1.78,1.0,3.0,-0.4097,3.022606687864504,11.730592621950336,19.64,30.0
02a59347o0197c,170.420820357143,20.1747992857143,>20.107987515741833,0.0,1.65,c,22.184,59347.32237985,6317.72,6148.01,201.0,181.1,13.0,7.9,182.0,1593.6,489.1,1.2,2.55,2.33,1.0,3.0,-0.3997,18.071666319515156,10.98201260955152,19.63,30.0
