MJD	m	dm	uJy	duJy	F	err	chi/N	RA	Dec	x	y	maj	min	phi	apfit	mag5sig	Sky	Obs
59612.468289	-23.34	5.364	-2	9	c	0	1.37	136.46285	-8.58543	3180.75	6890.7	2.59	2.49	36.4	-0.40399999999999997	19.66	21.68	02a59612o0567c
59616.43784500001	-21.699	1.127	-8	9	c	0	1.25	136.46285	-8.58543	3119.97	6963.9	2.51	2.32	30.9	-0.40700000000000003	19.67	21.61	02a59616o0500c
59616.472337	23.076	4.2139999999999995	2	9	c	0	0.93	136.46285	-8.58543	3097.51	6923.5	2.6	2.48	45.2	-0.4	19.62	21.61	02a59616o0572c
59616.47555	-21.671	1.088	-8	8	c	0	1.13	136.46285	-8.58543	3157.73	7004.01	2.41	2.36	46.5	-0.413	19.65	21.61	02a59616o0579c
59616.50207	22.81	4.071000000000001	3	11	c	0	1.13	136.46285	-8.58543	3178.54	6891.5	2.91	2.86	65.6	-0.38	19.47	21.49	02a59616o0634c
59636.374039999995	20.456	0.424	24	10	c	0	0.76	136.46285	-8.58543	970.62	3162.43	2.52	2.47	-64.8	-0.42700000000000005	19.63	21.63	02a59636o0356c
59636.380989	20.904	0.679	16	11	c	0	0.98	136.46285	-8.58543	952.2	3125.86	2.48	2.38	-70.7	-0.433	19.65	21.63	02a59636o0370c
59636.384210000004	21.75	1.44	7	10	c	0	0.89	136.46285	-8.58543	1009.6	3200.17	2.46	2.41	-77.4	-0.434	19.65	21.64	02a59636o0377c
59636.39440800001	24.743000000000002	19.0	0	9	c	0	1.66	136.46285	-8.58543	1030.56	3088.83	2.55	2.47	-73.2	-0.429	19.63	21.64	02a59636o0398c
59640.332115	20.607	0.45799999999999996	21	10	c	0	1.09	136.46285	-8.58543	9624.4	7392.15	2.62	2.46	-71.7	-0.42	19.69	21.53	02a59640o0252c
59640.339622	-25.912	65.0	0	10	c	0	0.96	136.46285	-8.58543	9644.34	7431.22	2.6	2.45	-68.4	-0.42	19.73	21.6	02a59640o0267c
59640.342648000005	-22.851	3.235	-3	8	c	0	1.3	136.46285	-8.58543	9585.41	7351.6	2.57	2.47	-66.7	-0.41700000000000004	19.72	21.61	02a59640o0273c
59640.352484	20.808000000000003	0.523	17	9	c	0	1.05	136.46285	-8.58543	9567.13	7468.94	2.59	2.45	-70.5	-0.418	19.72	21.62	02a59640o0293c
59644.371697	20.6	0.75	21	16	c	0	1.18	136.46285	-8.58543	2915.19	3083.15	2.26	2.13	12.4	-0.45	18.93	21.65	02a59644o0239c
59644.375135	20.355999999999998	0.5	26	13	c	0	1.37	136.46285	-8.58543	2895.85	3044.44	2.27	2.14	17.0	-0.44799999999999995	18.91	21.69	02a59644o0246c
59644.380592999994	20.932	0.925	15	14	c	0	1.21	136.46285	-8.58543	2954.01	3123.11	2.26	2.14	17.6	-0.44799999999999995	18.94	21.67	02a59644o0257c
59644.391152	23.717	13.5	1	16	c	0	1.06	136.46285	-8.58543	2974.41	3007.23	2.28	2.17	15.0	-0.446	18.93	21.7	02a59644o0278c
59664.32776	22.2	2.3080000000000003	5	11	c	0	1.07	136.46285	-8.58543	9118.88	1345.02	2.88	2.61	-59.9	-0.409	19.46	21.75	02a59664o0242c
59664.33096	-21.125999999999998	1.02	-13	13	c	0	0.99	136.46285	-8.58543	9100.59	1308.0	3.4	3.11	-67.6	-0.392	19.33	21.76	02a59664o0249c
59664.33783	-20.703000000000003	0.536	-19	10	c	0	1.31	136.46285	-8.58543	9158.94	1386.78	2.67	2.41	-63.6	-0.408	19.43	21.67	02a59664o0264c
59664.453158000004	21.351	1.2690000000000001	10	13	c	0	1.38	136.46285	-8.58543	9176.72	1278.42	2.8	2.68	-58.2	-0.4	19.16	21.32	02a59664o0277c
59668.262904999996	-17.851	1.0	-263	263	c	0	1.46	136.46285	-8.58543	5630.49	5633.03	2.61	2.37	31.2	-0.39299999999999996	16.04	17.85	02a59668o0106c
59668.264733	19.425	5.737	62	354	c	0	1.1	136.46285	-8.58543	5649.77	5671.06	2.65	2.4	31.0	-0.39899999999999997	15.93	17.74	02a59668o0110c
59668.267936000004	16.511	0.531	902	479	c	0	1.33	136.46285	-8.58543	5592.85	5593.49	2.58	2.32	31.8	-0.41	15.58	17.37	02a59668o0117c
59668.272958	-21.921999999999997	26.25	-6	162	c	0	0.85	136.46285	-8.58543	5573.62	5710.26	2.59	2.33	29.8	-0.39799999999999996	16.79	18.58	02a59668o0128c
59672.254162	-21.648000000000003	1.4669999999999999	-8	12	c	0	1.45	136.46285	-8.58543	5636.92	5634.52	2.86	2.63	28.3	-0.392	19.35	21.44	02a59672o0052c
59672.25601699999	22.631	3.947	3	13	c	0	0.83	136.46285	-8.58543	5655.55	5673.87	2.84	2.54	30.7	-0.392	19.39	21.44	02a59672o0056c
59676.236813999996	21.516	2.417	9	22	c	0	1.03	136.46285	-8.58543	5848.32	9520.43	2.67	2.58	-83.3	-0.507	19.05	20.78	02a59676o0048c
59676.240026	20.74	0.8	18	15	c	0	2.01	136.46285	-8.58543	5868.7	9558.08	2.6	2.48	-68.3	-0.41600000000000004	19.19	20.95	02a59676o0055c
59676.242766999996	-23.403000000000002	9.7	-2	15	c	0	1.41	136.46285	-8.58543	5810.32	9480.24	2.58	2.47	-69.8	-0.419	19.27	21.02	02a59676o0061c
59676.254744000005	20.999000000000002	0.956	14	14	c	0	1.84	136.46285	-8.58543	5792.11	9600.15	2.61	2.46	-61.9	-0.423	19.29	21.11	02a59676o0087c
59680.29527	21.394000000000002	2.427	10	24	c	0	1.32	136.46285	-8.58543	4750.76	1064.17	2.43	2.28	-80.2	-0.428	18.34	19.98	02a59680o0153c
59680.29849	22.839000000000002	21.059	3	56	c	0	1.43	136.46285	-8.58543	4732.54	1025.66	2.44	2.27	-87.4	-0.43799999999999994	17.76	19.31	02a59680o0160c
59680.308644000004	19.242	0.58	73	42	c	0	1.44	136.46285	-8.58543	4792.56	1107.77	2.4	2.25	-81.6	-0.436	17.88	19.41	02a59680o0182c
59680.316833000004	20.799	2.77	17	48	c	0	0.88	136.46285	-8.58543	4812.41	987.98	2.39	2.22	-81.7	-0.435	17.6	19.26	02a59680o0199c
59692.305416999996	22.438000000000002	2.9130000000000003	4	11	c	0	1.28	136.46285	-8.58543	7398.6	5384.9	2.79	2.46	39.1	-0.39	19.34	21.24	02a59692o0078c
59692.319172	-20.678	0.63	-19	12	c	0	1.3	136.46285	-8.58543	7419.16	5270.21	2.82	2.49	38.6	-0.384	19.24	21.1	02a59692o0108c
59696.252268	-20.881	0.6809999999999999	-16	11	c	0	1.23	136.46285	-8.58543	7356.41	5340.31	2.6	2.31	38.4	-0.40299999999999997	19.55	21.41	02a59696o0052c
59696.256379	20.586	0.542	21	12	c	0	1.14	136.46285	-8.58543	7336.95	5301.42	2.62	2.35	37.7	-0.40299999999999997	19.52	21.42	02a59696o0061c
59696.26327	-22.557	3.174	-3	11	c	0	1.37	136.46285	-8.58543	7393.79	5379.44	2.66	2.37	38.7	-0.39899999999999997	19.51	21.4	02a59696o0076c
59696.277151	-21.503	1.213	-9	11	c	0	1.45	136.46285	-8.58543	7416.41	5263.21	2.64	2.37	40.4	-0.4	19.45	21.35	02a59696o0106c
59700.25216900001	-21.058000000000003	1.524	-14	21	c	0	1.57	136.46285	-8.58543	7443.88	7274.7	2.75	2.42	36.2	-0.401	18.68	20.15	02a59700o0052c
59700.25769299999	-19.719	0.586	-47	28	c	0	1.01	136.46285	-8.58543	7424.76	7234.23	2.77	2.43	37.6	-0.39899999999999997	18.67	20.13	02a59700o0064c
59700.268736	20.859	5.667000000000001	16	93	c	0	1.1	136.46285	-8.58543	7483.82	7313.99	2.84	2.55	39.0	-0.392	17.64	19.15	02a59700o0088c
59700.271941	-19.817	2.379	-43	102	c	0	1.09	136.46285	-8.58543	7504.16	7197.93	2.76	2.51	38.3	-0.39299999999999996	17.03	18.45	02a59700o0095c
59704.246697	-20.459	0.6859999999999999	-24	16	c	0	0.95	136.46285	-8.58543	7453.52	7277.58	2.82	2.32	34.6	-0.39899999999999997	19.07	20.29	02a59704o0036c
59704.250363	-20.463	0.927	-24	22	c	0	0.93	136.46285	-8.58543	7433.1	7239.56	2.79	2.32	35.0	-0.401	18.95	20.28	02a59704o0044c
59704.255455	20.275	1.615	28	46	c	0	1.64	136.46285	-8.58543	7491.26	7317.26	2.81	2.33	36.9	-0.397	17.88	19.12	02a59704o0055c
59704.265597000005	16.537	3.26	882	2875	c	0	0.83	136.46285	-8.58543	7511.49	7202.34	2.91	2.5	32.2	-0.41	14.67	15.99	02a59704o0077c
59720.258631	-22.131999999999998	2.241	-5	11	c	0	1.36	136.46285	-8.58543	7550.36	9239.11	2.96	2.44	35.8	-0.385	19.43	20.82	02a59720o0052c
59720.262286000005	-21.241999999999997	0.985	-12	11	c	0	1.1	136.46285	-8.58543	7530.85	9200.81	2.89	2.43	36.1	-0.38799999999999996	19.44	20.87	02a59720o0060c
59720.268242	22.087	2.267	5	12	c	0	1.16	136.46285	-8.58543	7587.53	9279.49	2.93	2.44	37.3	-0.385	19.44	20.9	02a59720o0073c
59720.27967999999	20.636999999999997	0.47	20	10	c	0	1.83	136.46285	-8.58543	7604.94	9160.67	2.77	2.46	33.8	-0.39399999999999996	19.44	20.88	02a59720o0098c
